t_ms,raw,subject,gesture
10574140,2813,s1,grip_v7
10574142,2907,s1,grip_v7
10574144,2919,s1,grip_v7
10574146,2847,s1,grip_v7
10574148,2821,s1,grip_v7
10574150,2791,s1,grip_v7
10574152,2832,s1,grip_v7
10574154,2827,s1,grip_v7
10574156,3063,s1,grip_v7
10574158,3099,s1,grip_v7
10574160,2960,s1,grip_v7
10574162,2864,s1,grip_v7
10574164,2927,s1,grip_v7
10574166,2935,s1,grip_v7
10574168,2925,s1,grip_v7
10574170,3050,s1,grip_v7
10574172,3011,s1,grip_v7
10574174,3050,s1,grip_v7
10574176,2944,s1,grip_v7
10574178,2942,s1,grip_v7
10574180,2891,s1,grip_v7
10574182,2768,s1,grip_v7
10574184,2672,s1,grip_v7
10574186,2736,s1,grip_v7
10574188,2705,s1,grip_v7
10574190,2735,s1,grip_v7
10574192,2677,s1,grip_v7
10574194,2699,s1,grip_v7
10574196,2649,s1,grip_v7
10574198,2615,s1,grip_v7
10574200,2517,s1,grip_v7
10574202,2487,s1,grip_v7
10574204,2548,s1,grip_v7
10574206,2471,s1,grip_v7
10574208,2375,s1,grip_v7
10574210,2480,s1,grip_v7
10574212,2603,s1,grip_v7
10574214,2495,s1,grip_v7
10574216,2421,s1,grip_v7
10574218,2462,s1,grip_v7
10574220,2583,s1,grip_v7
10574222,2590,s1,grip_v7
10574224,2482,s1,grip_v7
10574226,2481,s1,grip_v7
10574228,2757,s1,grip_v7
10574230,2747,s1,grip_v7
10574232,2736,s1,grip_v7
10574234,2656,s1,grip_v7
10574236,2704,s1,grip_v7
10574238,2653,s1,grip_v7
10574240,2631,s1,grip_v7
10574242,2625,s1,grip_v7
10574244,2559,s1,grip_v7
10574246,2595,s1,grip_v7
10574248,2497,s1,grip_v7
10574250,2505,s1,grip_v7
10574252,2499,s1,grip_v7
10574254,2487,s1,grip_v7
10574256,2401,s1,grip_v7
10574258,2301,s1,grip_v7
10574260,2433,s1,grip_v7
10574262,2496,s1,grip_v7
10574264,2615,s1,grip_v7
10574266,2677,s1,grip_v7
10574268,2591,s1,grip_v7
10574270,2544,s1,grip_v7
10574272,2559,s1,grip_v7
10574274,2644,s1,grip_v7
10574276,2590,s1,grip_v7
10574278,2529,s1,grip_v7
10574280,2423,s1,grip_v7
10574282,2350,s1,grip_v7
10574284,2299,s1,grip_v7
10574286,2430,s1,grip_v7
10574288,2427,s1,grip_v7
10574290,2390,s1,grip_v7
10574292,2416,s1,grip_v7
10574294,2423,s1,grip_v7
10574296,2589,s1,grip_v7
10574298,2527,s1,grip_v7
10574300,2483,s1,grip_v7
10574302,2544,s1,grip_v7
10574304,2707,s1,grip_v7
10574306,2750,s1,grip_v7
10574308,2781,s1,grip_v7
10574310,2710,s1,grip_v7
10574312,2657,s1,grip_v7
10574314,2668,s1,grip_v7
10574316,2615,s1,grip_v7
10574318,2524,s1,grip_v7
10574320,2485,s1,grip_v7
10574322,2592,s1,grip_v7
10574324,2629,s1,grip_v7
10574326,2554,s1,grip_v7
10574328,2531,s1,grip_v7
10574330,2535,s1,grip_v7
10574332,2555,s1,grip_v7
10574334,2533,s1,grip_v7
10574336,2690,s1,grip_v7
10574338,2677,s1,grip_v7
10574340,2878,s1,grip_v7
10574342,2871,s1,grip_v7
10574344,2838,s1,grip_v7
10574346,2741,s1,grip_v7
10574348,2693,s1,grip_v7
10574350,2660,s1,grip_v7
10574352,2733,s1,grip_v7
10574354,2803,s1,grip_v7
10574356,2817,s1,grip_v7
10574358,2806,s1,grip_v7
10574360,2731,s1,grip_v7
10574362,2693,s1,grip_v7
10574364,2775,s1,grip_v7
10574366,2913,s1,grip_v7
10574368,2819,s1,grip_v7
10574370,2750,s1,grip_v7
10574372,2799,s1,grip_v7
10574374,2911,s1,grip_v7
10574376,2935,s1,grip_v7
10574378,2983,s1,grip_v7
10574380,3263,s1,grip_v7
10574382,3632,s1,grip_v7
10574384,3530,s1,grip_v7
10574386,3381,s1,grip_v7
10574388,3429,s1,grip_v7
10574390,3494,s1,grip_v7
10574392,3408,s1,grip_v7
10574394,3429,s1,grip_v7
10574396,3374,s1,grip_v7
10574398,3667,s1,grip_v7
10574400,3693,s1,grip_v7
10574402,3688,s1,grip_v7
10574404,3695,s1,grip_v7
10574406,3686,s1,grip_v7
10574408,3690,s1,grip_v7
10574410,3685,s1,grip_v7
10574412,3694,s1,grip_v7
10574414,3685,s1,grip_v7
10574416,3691,s1,grip_v7
10574418,3677,s1,grip_v7
10574420,3681,s1,grip_v7
10574422,3681,s1,grip_v7
10574424,3664,s1,grip_v7
10574426,3552,s1,grip_v7
10574428,3683,s1,grip_v7
10574430,3661,s1,grip_v7
10574432,3617,s1,grip_v7
10574434,3691,s1,grip_v7
10574436,3687,s1,grip_v7
10574438,3689,s1,grip_v7
10574440,3679,s1,grip_v7
10574442,3695,s1,grip_v7
10574444,3687,s1,grip_v7
10574446,3685,s1,grip_v7
10574448,3670,s1,grip_v7
10574450,3679,s1,grip_v7
10574452,3692,s1,grip_v7
10574454,3692,s1,grip_v7
10574456,3694,s1,grip_v7
10574458,3687,s1,grip_v7
10574460,3691,s1,grip_v7
10574462,3681,s1,grip_v7
10574464,3682,s1,grip_v7
10574466,3553,s1,grip_v7
10574468,3443,s1,grip_v7
10574470,3680,s1,grip_v7
10574472,3641,s1,grip_v7
10574474,3479,s1,grip_v7
10574476,3315,s1,grip_v7
10574478,3232,s1,grip_v7
10574480,3088,s1,grip_v7
10574482,2954,s1,grip_v7
10574484,2818,s1,grip_v7
10574486,2782,s1,grip_v7
10574488,2675,s1,grip_v7
10574490,2647,s1,grip_v7
10574492,2626,s1,grip_v7
10574494,2606,s1,grip_v7
10574496,2541,s1,grip_v7
10574498,2558,s1,grip_v7
10574500,2459,s1,grip_v7
10574502,2436,s1,grip_v7
10574504,2473,s1,grip_v7
10574506,2479,s1,grip_v7
10574508,2458,s1,grip_v7
10574510,2464,s1,grip_v7
10574512,2510,s1,grip_v7
10574514,2533,s1,grip_v7
10574516,2511,s1,grip_v7
10574518,2557,s1,grip_v7
10574520,2554,s1,grip_v7
10574522,2599,s1,grip_v7
10574524,2559,s1,grip_v7
10574526,2495,s1,grip_v7
10574528,2559,s1,grip_v7
10574530,2559,s1,grip_v7
10574532,2597,s1,grip_v7
10574534,2512,s1,grip_v7
10574536,2535,s1,grip_v7
10574538,2475,s1,grip_v7
10574540,2480,s1,grip_v7
10574542,2449,s1,grip_v7
10574544,2465,s1,grip_v7
10574546,2439,s1,grip_v7
10574548,2478,s1,grip_v7
10574550,2499,s1,grip_v7
10574552,2659,s1,grip_v7
10574554,2739,s1,grip_v7
10574556,2689,s1,grip_v7
10574558,2673,s1,grip_v7
10574560,2799,s1,grip_v7
10574562,2924,s1,grip_v7
10574564,3003,s1,grip_v7
10574566,2958,s1,grip_v7
10574568,2864,s1,grip_v7
10574570,2800,s1,grip_v7
10574572,2996,s1,grip_v7
10574574,3120,s1,grip_v7
10574576,3001,s1,grip_v7
10574578,2951,s1,grip_v7
10574580,2926,s1,grip_v7
10574582,3335,s1,grip_v7
10574584,3678,s1,grip_v7
10574586,3667,s1,grip_v7
10574588,3491,s1,grip_v7
10574590,3411,s1,grip_v7
10574592,3303,s1,grip_v7
10574594,3391,s1,grip_v7
10574596,3301,s1,grip_v7
10574598,3179,s1,grip_v7
10574600,3057,s1,grip_v7
10574602,3100,s1,grip_v7
10574604,3147,s1,grip_v7
10574606,3295,s1,grip_v7
10574608,3211,s1,grip_v7
10574610,3301,s1,grip_v7
10574612,3323,s1,grip_v7
10574614,3646,s1,grip_v7
10574616,3690,s1,grip_v7
10574618,3694,s1,grip_v7
10574620,3686,s1,grip_v7
10574622,3633,s1,grip_v7
10574624,3493,s1,grip_v7
10574626,3424,s1,grip_v7
10574628,3546,s1,grip_v7
10574630,3414,s1,grip_v7
10574632,3583,s1,grip_v7
10574634,3435,s1,grip_v7
10574636,3331,s1,grip_v7
10574638,3171,s1,grip_v7
10574640,3031,s1,grip_v7
10574642,2905,s1,grip_v7
10574644,2941,s1,grip_v7
10574646,2911,s1,grip_v7
10574648,2783,s1,grip_v7
10574650,2732,s1,grip_v7
10574652,2791,s1,grip_v7
10574654,2775,s1,grip_v7
10574656,2934,s1,grip_v7
10574658,2838,s1,grip_v7
10574660,2765,s1,grip_v7
10574662,2723,s1,grip_v7
10574664,2736,s1,grip_v7
10574666,2672,s1,grip_v7
10574668,2710,s1,grip_v7
10574670,2827,s1,grip_v7
10574672,2819,s1,grip_v7
10574674,2839,s1,grip_v7
10574676,2800,s1,grip_v7
10574678,2780,s1,grip_v7
10574680,2839,s1,grip_v7
10574682,2812,s1,grip_v7
10574684,2839,s1,grip_v7
10574686,2800,s1,grip_v7
10574688,2758,s1,grip_v7
10574690,2747,s1,grip_v7
10574692,2702,s1,grip_v7
10574694,2688,s1,grip_v7
10574696,2625,s1,grip_v7
10574698,2559,s1,grip_v7
10574700,2587,s1,grip_v7
10574702,2625,s1,grip_v7
10574704,2604,s1,grip_v7
10574706,2634,s1,grip_v7
10574708,2559,s1,grip_v7
10574710,2502,s1,grip_v7
10574712,2592,s1,grip_v7
10574714,2673,s1,grip_v7
10574716,2793,s1,grip_v7
10574718,2801,s1,grip_v7
10574720,2896,s1,grip_v7
10574722,2951,s1,grip_v7
10574724,2922,s1,grip_v7
10574726,3191,s1,grip_v7
10574728,3636,s1,grip_v7
10574730,3653,s1,grip_v7
10574732,3463,s1,grip_v7
10574734,3317,s1,grip_v7
10574736,3367,s1,grip_v7
10574738,3287,s1,grip_v7
10574740,3330,s1,grip_v7
10574742,3184,s1,grip_v7
10574744,3047,s1,grip_v7
10574746,3055,s1,grip_v7
10574748,3011,s1,grip_v7
10574750,2999,s1,grip_v7
10574752,2960,s1,grip_v7
10574754,2981,s1,grip_v7
10574756,2972,s1,grip_v7
10574758,2968,s1,grip_v7
10574760,2909,s1,grip_v7
10574762,2928,s1,grip_v7
