t_ms,raw,subject,gesture
4036082,190,s1,rest_v5
4036084,204,s1,rest_v5
4036086,195,s1,rest_v5
4036088,194,s1,rest_v5
4036090,192,s1,rest_v5
4036092,207,s1,rest_v5
4036094,196,s1,rest_v5
4036096,193,s1,rest_v5
4036098,189,s1,rest_v5
4036100,205,s1,rest_v5
4036102,196,s1,rest_v5
4036104,192,s1,rest_v5
4036106,193,s1,rest_v5
4036108,202,s1,rest_v5
4036110,203,s1,rest_v5
4036112,197,s1,rest_v5
4036114,194,s1,rest_v5
4036116,197,s1,rest_v5
4036118,202,s1,rest_v5
4036120,194,s1,rest_v5
4036122,192,s1,rest_v5
4036124,193,s1,rest_v5
4036126,203,s1,rest_v5
4036128,197,s1,rest_v5
4036130,192,s1,rest_v5
4036132,194,s1,rest_v5
4036134,202,s1,rest_v5
4036136,192,s1,rest_v5
4036138,192,s1,rest_v5
4036140,185,s1,rest_v5
4036142,202,s1,rest_v5
4036144,192,s1,rest_v5
4036146,192,s1,rest_v5
4036148,189,s1,rest_v5
4036150,203,s1,rest_v5
4036152,194,s1,rest_v5
4036154,191,s1,rest_v5
4036156,189,s1,rest_v5
4036158,196,s1,rest_v5
4036160,193,s1,rest_v5
4036162,189,s1,rest_v5
4036164,190,s1,rest_v5
4036166,195,s1,rest_v5
4036168,194,s1,rest_v5
4036170,191,s1,rest_v5
4036172,190,s1,rest_v5
4036174,192,s1,rest_v5
4036176,201,s1,rest_v5
4036178,192,s1,rest_v5
4036180,193,s1,rest_v5
4036182,192,s1,rest_v5
4036184,202,s1,rest_v5
4036186,195,s1,rest_v5
4036188,191,s1,rest_v5
4036190,191,s1,rest_v5
4036192,204,s1,rest_v5
4036194,192,s1,rest_v5
4036196,193,s1,rest_v5
4036198,190,s1,rest_v5
4036200,199,s1,rest_v5
4036202,194,s1,rest_v5
4036204,192,s1,rest_v5
4036206,183,s1,rest_v5
4036208,199,s1,rest_v5
4036210,195,s1,rest_v5
4036212,191,s1,rest_v5
4036214,192,s1,rest_v5
4036216,195,s1,rest_v5
4036218,195,s1,rest_v5
4036220,194,s1,rest_v5
4036222,193,s1,rest_v5
4036224,198,s1,rest_v5
4036226,201,s1,rest_v5
4036228,192,s1,rest_v5
4036230,191,s1,rest_v5
4036232,187,s1,rest_v5
4036234,202,s1,rest_v5
4036236,193,s1,rest_v5
4036238,192,s1,rest_v5
4036240,187,s1,rest_v5
4036242,202,s1,rest_v5
4036244,192,s1,rest_v5
4036246,193,s1,rest_v5
4036248,190,s1,rest_v5
4036250,197,s1,rest_v5
4036252,192,s1,rest_v5
4036254,192,s1,rest_v5
4036256,184,s1,rest_v5
4036258,198,s1,rest_v5
4036260,201,s1,rest_v5
4036262,195,s1,rest_v5
4036264,192,s1,rest_v5
4036266,202,s1,rest_v5
4036268,201,s1,rest_v5
4036270,194,s1,rest_v5
4036272,193,s1,rest_v5
4036274,195,s1,rest_v5
4036276,208,s1,rest_v5
4036278,199,s1,rest_v5
4036280,192,s1,rest_v5
4036282,193,s1,rest_v5
4036284,205,s1,rest_v5
4036286,198,s1,rest_v5
4036288,198,s1,rest_v5
4036290,195,s1,rest_v5
4036292,208,s1,rest_v5
4036294,198,s1,rest_v5
4036296,201,s1,rest_v5
4036298,195,s1,rest_v5
4036300,204,s1,rest_v5
4036302,200,s1,rest_v5
4036304,194,s1,rest_v5
4036306,192,s1,rest_v5
4036308,202,s1,rest_v5
4036310,202,s1,rest_v5
4036312,194,s1,rest_v5
4036314,192,s1,rest_v5
4036316,198,s1,rest_v5
4036318,201,s1,rest_v5
4036320,195,s1,rest_v5
4036322,195,s1,rest_v5
4036324,199,s1,rest_v5
4036326,208,s1,rest_v5
4036328,197,s1,rest_v5
4036330,198,s1,rest_v5
4036332,196,s1,rest_v5
4036334,207,s1,rest_v5
4036336,197,s1,rest_v5
4036338,194,s1,rest_v5
4036340,194,s1,rest_v5
4036342,208,s1,rest_v5
4036344,203,s1,rest_v5
4036346,197,s1,rest_v5
4036348,196,s1,rest_v5
4036350,205,s1,rest_v5
4036352,199,s1,rest_v5
4036354,194,s1,rest_v5
4036356,192,s1,rest_v5
4036358,202,s1,rest_v5
4036360,202,s1,rest_v5
4036362,192,s1,rest_v5
4036364,194,s1,rest_v5
4036366,203,s1,rest_v5
4036368,207,s1,rest_v5
4036370,196,s1,rest_v5
4036372,192,s1,rest_v5
4036374,197,s1,rest_v5
4036376,203,s1,rest_v5
4036378,197,s1,rest_v5
4036380,196,s1,rest_v5
4036382,199,s1,rest_v5
4036384,208,s1,rest_v5
4036386,195,s1,rest_v5
4036388,197,s1,rest_v5
4036390,194,s1,rest_v5
4036392,211,s1,rest_v5
4036394,208,s1,rest_v5
4036396,201,s1,rest_v5
4036398,194,s1,rest_v5
4036400,208,s1,rest_v5
4036402,197,s1,rest_v5
4036404,198,s1,rest_v5
4036406,195,s1,rest_v5
4036408,208,s1,rest_v5
4036410,208,s1,rest_v5
4036412,206,s1,rest_v5
4036414,202,s1,rest_v5
4036416,206,s1,rest_v5
4036418,208,s1,rest_v5
4036420,203,s1,rest_v5
4036422,196,s1,rest_v5
4036424,200,s1,rest_v5
4036426,205,s1,rest_v5
4036428,197,s1,rest_v5
4036430,193,s1,rest_v5
4036432,193,s1,rest_v5
4036434,208,s1,rest_v5
4036436,197,s1,rest_v5
4036438,196,s1,rest_v5
4036440,192,s1,rest_v5
4036442,203,s1,rest_v5
4036444,199,s1,rest_v5
4036446,196,s1,rest_v5
4036448,192,s1,rest_v5
4036450,208,s1,rest_v5
4036452,198,s1,rest_v5
4036454,197,s1,rest_v5
4036456,191,s1,rest_v5
4036458,206,s1,rest_v5
4036460,202,s1,rest_v5
4036462,198,s1,rest_v5
4036464,194,s1,rest_v5
4036466,199,s1,rest_v5
4036468,204,s1,rest_v5
4036470,197,s1,rest_v5
4036472,193,s1,rest_v5
4036474,199,s1,rest_v5
4036476,202,s1,rest_v5
4036478,199,s1,rest_v5
4036480,198,s1,rest_v5
4036482,192,s1,rest_v5
4036484,208,s1,rest_v5
4036486,199,s1,rest_v5
4036488,203,s1,rest_v5
4036490,195,s1,rest_v5
4036492,208,s1,rest_v5
4036494,204,s1,rest_v5
4036496,197,s1,rest_v5
4036498,197,s1,rest_v5
4036500,208,s1,rest_v5
4036502,199,s1,rest_v5
4036504,201,s1,rest_v5
4036506,193,s1,rest_v5
4036508,206,s1,rest_v5
4036510,199,s1,rest_v5
4036512,196,s1,rest_v5
4036514,195,s1,rest_v5
4036516,203,s1,rest_v5
4036518,199,s1,rest_v5
4036520,192,s1,rest_v5
4036522,191,s1,rest_v5
4036524,192,s1,rest_v5
4036526,201,s1,rest_v5
4036528,198,s1,rest_v5
4036530,193,s1,rest_v5
4036532,192,s1,rest_v5
4036534,205,s1,rest_v5
4036536,196,s1,rest_v5
4036538,197,s1,rest_v5
4036540,192,s1,rest_v5
4036542,208,s1,rest_v5
4036544,202,s1,rest_v5
4036546,193,s1,rest_v5
4036548,192,s1,rest_v5
4036550,207,s1,rest_v5
4036552,202,s1,rest_v5
4036554,196,s1,rest_v5
4036556,193,s1,rest_v5
4036558,207,s1,rest_v5
4036560,206,s1,rest_v5
4036562,198,s1,rest_v5
4036564,197,s1,rest_v5
4036566,205,s1,rest_v5
4036568,208,s1,rest_v5
4036570,198,s1,rest_v5
4036572,198,s1,rest_v5
4036574,194,s1,rest_v5
4036576,208,s1,rest_v5
4036578,198,s1,rest_v5
4036580,191,s1,rest_v5
4036582,192,s1,rest_v5
4036584,203,s1,rest_v5
4036586,194,s1,rest_v5
4036588,192,s1,rest_v5
4036590,188,s1,rest_v5
4036592,201,s1,rest_v5
4036594,199,s1,rest_v5
4036596,194,s1,rest_v5
4036598,193,s1,rest_v5
4036600,205,s1,rest_v5
4036602,197,s1,rest_v5
4036604,194,s1,rest_v5
4036606,190,s1,rest_v5
4036608,201,s1,rest_v5
4036610,195,s1,rest_v5
4036612,192,s1,rest_v5
4036614,187,s1,rest_v5
4036616,195,s1,rest_v5
4036618,198,s1,rest_v5
4036620,192,s1,rest_v5
4036622,187,s1,rest_v5
4036624,194,s1,rest_v5
4036626,199,s1,rest_v5
4036628,191,s1,rest_v5
4036630,192,s1,rest_v5
4036632,193,s1,rest_v5
4036634,202,s1,rest_v5
4036636,191,s1,rest_v5
4036638,191,s1,rest_v5
4036640,191,s1,rest_v5
4036642,203,s1,rest_v5
4036644,192,s1,rest_v5
4036646,192,s1,rest_v5
4036648,188,s1,rest_v5
4036650,203,s1,rest_v5
4036652,195,s1,rest_v5
4036654,192,s1,rest_v5
4036656,190,s1,rest_v5
4036658,204,s1,rest_v5
4036660,197,s1,rest_v5
4036662,194,s1,rest_v5
4036664,190,s1,rest_v5
4036666,197,s1,rest_v5
4036668,198,s1,rest_v5
4036670,193,s1,rest_v5
4036672,189,s1,rest_v5
4036674,193,s1,rest_v5
4036676,206,s1,rest_v5
4036678,195,s1,rest_v5
4036680,191,s1,rest_v5
4036682,192,s1,rest_v5
4036684,197,s1,rest_v5
4036686,192,s1,rest_v5
4036688,193,s1,rest_v5
4036690,192,s1,rest_v5
4036692,202,s1,rest_v5
4036694,194,s1,rest_v5
4036696,193,s1,rest_v5
4036698,194,s1,rest_v5
4036700,206,s1,rest_v5
4036702,199,s1,rest_v5
4036704,198,s1,rest_v5
4036706,196,s1,rest_v5
4036708,206,s1,rest_v5
4036710,203,s1,rest_v5
4036712,201,s1,rest_v5
4036714,195,s1,rest_v5
4036716,208,s1,rest_v5
4036718,208,s1,rest_v5
4036720,201,s1,rest_v5
4036722,194,s1,rest_v5
4036724,201,s1,rest_v5
4036726,206,s1,rest_v5
4036728,197,s1,rest_v5
4036730,194,s1,rest_v5
4036732,194,s1,rest_v5
4036734,206,s1,rest_v5
4036736,192,s1,rest_v5
4036738,192,s1,rest_v5
4036740,190,s1,rest_v5
4036742,205,s1,rest_v5
4036744,195,s1,rest_v5
4036746,193,s1,rest_v5
4036748,190,s1,rest_v5
4036750,203,s1,rest_v5
4036752,196,s1,rest_v5
4036754,196,s1,rest_v5
4036756,191,s1,rest_v5
4036758,204,s1,rest_v5
4036760,201,s1,rest_v5
4036762,195,s1,rest_v5
4036764,193,s1,rest_v5
4036766,201,s1,rest_v5
4036768,203,s1,rest_v5
4036770,194,s1,rest_v5
4036772,190,s1,rest_v5
4036774,197,s1,rest_v5
4036776,206,s1,rest_v5
4036778,193,s1,rest_v5
4036780,193,s1,rest_v5
4036782,198,s1,rest_v5
4036784,205,s1,rest_v5
4036786,194,s1,rest_v5
4036788,192,s1,rest_v5
4036790,189,s1,rest_v5
4036792,202,s1,rest_v5
4036794,194,s1,rest_v5
4036796,194,s1,rest_v5
4036798,192,s1,rest_v5
4036800,203,s1,rest_v5
4036802,198,s1,rest_v5
4036804,192,s1,rest_v5
4036806,193,s1,rest_v5
4036808,206,s1,rest_v5
4036810,202,s1,rest_v5
4036812,193,s1,rest_v5
4036814,192,s1,rest_v5
4036816,194,s1,rest_v5
4036818,199,s1,rest_v5
4036820,193,s1,rest_v5
4036822,191,s1,rest_v5
4036824,199,s1,rest_v5
4036826,203,s1,rest_v5
4036828,192,s1,rest_v5
4036830,195,s1,rest_v5
4036832,193,s1,rest_v5
4036834,202,s1,rest_v5
4036836,192,s1,rest_v5
4036838,190,s1,rest_v5
4036840,194,s1,rest_v5
4036842,208,s1,rest_v5
4036844,193,s1,rest_v5
4036846,193,s1,rest_v5
4036848,191,s1,rest_v5
4036850,206,s1,rest_v5
4036852,199,s1,rest_v5
4036854,192,s1,rest_v5
4036856,192,s1,rest_v5
4036858,201,s1,rest_v5
4036860,202,s1,rest_v5
4036862,198,s1,rest_v5
4036864,197,s1,rest_v5
4036866,203,s1,rest_v5
4036868,207,s1,rest_v5
4036870,198,s1,rest_v5
4036872,194,s1,rest_v5
4036874,203,s1,rest_v5
4036876,203,s1,rest_v5
4036878,195,s1,rest_v5
4036880,193,s1,rest_v5
4036882,191,s1,rest_v5
4036884,206,s1,rest_v5
4036886,192,s1,rest_v5
4036888,187,s1,rest_v5
4036890,186,s1,rest_v5
4036892,199,s1,rest_v5
4036894,192,s1,rest_v5
4036896,192,s1,rest_v5
4036898,188,s1,rest_v5
4036900,204,s1,rest_v5
4036902,195,s1,rest_v5
4036904,190,s1,rest_v5
4036906,190,s1,rest_v5
4036908,200,s1,rest_v5
4036910,195,s1,rest_v5
4036912,193,s1,rest_v5
4036914,191,s1,rest_v5
4036916,194,s1,rest_v5
4036918,193,s1,rest_v5
4036920,189,s1,rest_v5
4036922,191,s1,rest_v5
4036924,194,s1,rest_v5
4036926,198,s1,rest_v5
4036928,191,s1,rest_v5
4036930,192,s1,rest_v5
4036932,189,s1,rest_v5
4036934,202,s1,rest_v5
4036936,192,s1,rest_v5
4036938,183,s1,rest_v5
4036940,183,s1,rest_v5
4036942,198,s1,rest_v5
4036944,189,s1,rest_v5
4036946,188,s1,rest_v5
4036948,185,s1,rest_v5
4036950,195,s1,rest_v5
4036952,194,s1,rest_v5
4036954,191,s1,rest_v5
4036956,189,s1,rest_v5
4036958,199,s1,rest_v5
4036960,193,s1,rest_v5
4036962,192,s1,rest_v5
4036964,192,s1,rest_v5
4036966,202,s1,rest_v5
4036968,197,s1,rest_v5
4036970,196,s1,rest_v5
4036972,192,s1,rest_v5
4036974,199,s1,rest_v5
4036976,206,s1,rest_v5
4036978,199,s1,rest_v5
4036980,193,s1,rest_v5
4036982,195,s1,rest_v5
4036984,208,s1,rest_v5
4036986,199,s1,rest_v5
4036988,197,s1,rest_v5
4036990,193,s1,rest_v5
4036992,206,s1,rest_v5
4036994,193,s1,rest_v5
4036996,192,s1,rest_v5
4036998,191,s1,rest_v5
4037000,203,s1,rest_v5
4037002,199,s1,rest_v5
4037004,195,s1,rest_v5
4037006,193,s1,rest_v5
4037008,208,s1,rest_v5
4037010,202,s1,rest_v5
4037012,203,s1,rest_v5
4037014,196,s1,rest_v5
4037016,208,s1,rest_v5
4037018,206,s1,rest_v5
4037020,201,s1,rest_v5
4037022,192,s1,rest_v5
4037024,202,s1,rest_v5
4037026,206,s1,rest_v5
4037028,199,s1,rest_v5
4037030,196,s1,rest_v5
4037032,194,s1,rest_v5
4037034,206,s1,rest_v5
4037036,195,s1,rest_v5
4037038,192,s1,rest_v5
4037040,192,s1,rest_v5
4037042,206,s1,rest_v5
4037044,198,s1,rest_v5
4037046,192,s1,rest_v5
4037048,193,s1,rest_v5
4037050,207,s1,rest_v5
4037052,202,s1,rest_v5
4037054,190,s1,rest_v5
4037056,195,s1,rest_v5
4037058,202,s1,rest_v5
4037060,203,s1,rest_v5
4037062,199,s1,rest_v5
4037064,198,s1,rest_v5
4037066,202,s1,rest_v5
4037068,205,s1,rest_v5
4037070,196,s1,rest_v5
4037072,192,s1,rest_v5
4037074,197,s1,rest_v5
4037076,200,s1,rest_v5
4037078,199,s1,rest_v5
4037080,197,s1,rest_v5
4037082,195,s1,rest_v5
4037084,208,s1,rest_v5
4037086,195,s1,rest_v5
4037088,195,s1,rest_v5
4037090,191,s1,rest_v5
4037092,207,s1,rest_v5
4037094,198,s1,rest_v5
4037096,192,s1,rest_v5
4037098,192,s1,rest_v5
4037100,205,s1,rest_v5
4037102,195,s1,rest_v5
4037104,189,s1,rest_v5
4037106,192,s1,rest_v5
4037108,201,s1,rest_v5
4037110,194,s1,rest_v5
4037112,192,s1,rest_v5
4037114,191,s1,rest_v5
4037116,197,s1,rest_v5
4037118,197,s1,rest_v5
4037120,191,s1,rest_v5
4037122,188,s1,rest_v5
4037124,192,s1,rest_v5
4037126,203,s1,rest_v5
4037128,191,s1,rest_v5
4037130,192,s1,rest_v5
4037132,191,s1,rest_v5
4037134,200,s1,rest_v5
4037136,189,s1,rest_v5
4037138,190,s1,rest_v5
4037140,182,s1,rest_v5
4037142,201,s1,rest_v5
4037144,191,s1,rest_v5
4037146,192,s1,rest_v5
4037148,185,s1,rest_v5
4037150,194,s1,rest_v5
4037152,191,s1,rest_v5
4037154,187,s1,rest_v5
4037156,182,s1,rest_v5
4037158,193,s1,rest_v5
4037160,191,s1,rest_v5
4037162,190,s1,rest_v5
4037164,187,s1,rest_v5
4037166,193,s1,rest_v5
4037168,193,s1,rest_v5
4037170,182,s1,rest_v5
4037172,185,s1,rest_v5
4037174,192,s1,rest_v5
4037176,194,s1,rest_v5
4037178,191,s1,rest_v5
4037180,187,s1,rest_v5
4037182,186,s1,rest_v5
4037184,193,s1,rest_v5
4037186,187,s1,rest_v5
4037188,183,s1,rest_v5
4037190,183,s1,rest_v5
4037192,193,s1,rest_v5
4037194,187,s1,rest_v5
4037196,183,s1,rest_v5
4037198,185,s1,rest_v5
4037200,198,s1,rest_v5
4037202,192,s1,rest_v5
4037204,189,s1,rest_v5
4037206,182,s1,rest_v5
4037208,192,s1,rest_v5
4037210,192,s1,rest_v5
4037212,188,s1,rest_v5
4037214,189,s1,rest_v5
4037216,194,s1,rest_v5
4037218,191,s1,rest_v5
4037220,186,s1,rest_v5
4037222,180,s1,rest_v5
4037224,191,s1,rest_v5
4037226,194,s1,rest_v5
4037228,188,s1,rest_v5
4037230,184,s1,rest_v5
4037232,183,s1,rest_v5
4037234,196,s1,rest_v5
4037236,187,s1,rest_v5
4037238,187,s1,rest_v5
4037240,184,s1,rest_v5
4037242,202,s1,rest_v5
4037244,192,s1,rest_v5
4037246,189,s1,rest_v5
4037248,180,s1,rest_v5
4037250,198,s1,rest_v5
4037252,191,s1,rest_v5
4037254,187,s1,rest_v5
4037256,183,s1,rest_v5
4037258,195,s1,rest_v5
4037260,197,s1,rest_v5
4037262,189,s1,rest_v5
4037264,191,s1,rest_v5
4037266,200,s1,rest_v5
4037268,198,s1,rest_v5
4037270,192,s1,rest_v5
4037272,193,s1,rest_v5
4037274,195,s1,rest_v5
4037276,202,s1,rest_v5
4037278,193,s1,rest_v5
4037280,189,s1,rest_v5
4037282,189,s1,rest_v5
4037284,203,s1,rest_v5
4037286,190,s1,rest_v5
4037288,192,s1,rest_v5
4037290,189,s1,rest_v5
4037292,203,s1,rest_v5
4037294,193,s1,rest_v5
4037296,192,s1,rest_v5
4037298,193,s1,rest_v5
4037300,203,s1,rest_v5
4037302,194,s1,rest_v5
4037304,191,s1,rest_v5
4037306,190,s1,rest_v5
4037308,206,s1,rest_v5
4037310,198,s1,rest_v5
4037312,195,s1,rest_v5
4037314,190,s1,rest_v5
4037316,202,s1,rest_v5
4037318,197,s1,rest_v5
4037320,189,s1,rest_v5
4037322,194,s1,rest_v5
4037324,197,s1,rest_v5
4037326,206,s1,rest_v5
4037328,195,s1,rest_v5
4037330,195,s1,rest_v5
4037332,193,s1,rest_v5
4037334,206,s1,rest_v5
4037336,195,s1,rest_v5
4037338,193,s1,rest_v5
4037340,189,s1,rest_v5
4037342,199,s1,rest_v5
4037344,198,s1,rest_v5
4037346,194,s1,rest_v5
4037348,195,s1,rest_v5
4037350,207,s1,rest_v5
4037352,200,s1,rest_v5
4037354,193,s1,rest_v5
4037356,190,s1,rest_v5
4037358,204,s1,rest_v5
4037360,197,s1,rest_v5
4037362,195,s1,rest_v5
4037364,195,s1,rest_v5
4037366,203,s1,rest_v5
4037368,203,s1,rest_v5
4037370,193,s1,rest_v5
4037372,197,s1,rest_v5
4037374,198,s1,rest_v5
4037376,205,s1,rest_v5
4037378,199,s1,rest_v5
4037380,195,s1,rest_v5
4037382,190,s1,rest_v5
4037384,203,s1,rest_v5
4037386,192,s1,rest_v5
4037388,192,s1,rest_v5
4037390,191,s1,rest_v5
4037392,207,s1,rest_v5
4037394,194,s1,rest_v5
4037396,192,s1,rest_v5
4037398,193,s1,rest_v5
4037400,206,s1,rest_v5
4037402,194,s1,rest_v5
4037404,192,s1,rest_v5
4037406,192,s1,rest_v5
4037408,196,s1,rest_v5
4037410,195,s1,rest_v5
4037412,192,s1,rest_v5
4037414,191,s1,rest_v5
4037416,202,s1,rest_v5
4037418,203,s1,rest_v5
4037420,193,s1,rest_v5
4037422,189,s1,rest_v5
4037424,193,s1,rest_v5
4037426,203,s1,rest_v5
4037428,194,s1,rest_v5
4037430,194,s1,rest_v5
4037432,191,s1,rest_v5
4037434,204,s1,rest_v5
4037436,192,s1,rest_v5
4037438,192,s1,rest_v5
4037440,189,s1,rest_v5
4037442,204,s1,rest_v5
4037444,192,s1,rest_v5
4037446,193,s1,rest_v5
4037448,191,s1,rest_v5
4037450,199,s1,rest_v5
4037452,193,s1,rest_v5
4037454,193,s1,rest_v5
4037456,189,s1,rest_v5
4037458,199,s1,rest_v5
4037460,199,s1,rest_v5
4037462,193,s1,rest_v5
4037464,192,s1,rest_v5
4037466,202,s1,rest_v5
4037468,199,s1,rest_v5
4037470,192,s1,rest_v5
4037472,195,s1,rest_v5
4037474,201,s1,rest_v5
4037476,208,s1,rest_v5
4037478,197,s1,rest_v5
4037480,195,s1,rest_v5
4037482,195,s1,rest_v5
4037484,207,s1,rest_v5
4037486,195,s1,rest_v5
4037488,194,s1,rest_v5
4037490,192,s1,rest_v5
4037492,205,s1,rest_v5
4037494,195,s1,rest_v5
4037496,196,s1,rest_v5
4037498,190,s1,rest_v5
4037500,205,s1,rest_v5
4037502,197,s1,rest_v5
4037504,193,s1,rest_v5
4037506,190,s1,rest_v5
4037508,210,s1,rest_v5
4037510,207,s1,rest_v5
4037512,195,s1,rest_v5
4037514,192,s1,rest_v5
4037516,204,s1,rest_v5
4037518,202,s1,rest_v5
4037520,194,s1,rest_v5
4037522,197,s1,rest_v5
4037524,198,s1,rest_v5
4037526,206,s1,rest_v5
4037528,199,s1,rest_v5
4037530,190,s1,rest_v5
4037532,192,s1,rest_v5
4037534,206,s1,rest_v5
4037536,192,s1,rest_v5
