t_ms,raw,subject,gesture
4060574,875,s1,grip_v5
4060576,855,s1,grip_v5
4060578,835,s1,grip_v5
4060580,817,s1,grip_v5
4060582,786,s1,grip_v5
4060584,858,s1,grip_v5
4060586,880,s1,grip_v5
4060588,945,s1,grip_v5
4060590,981,s1,grip_v5
4060592,941,s1,grip_v5
4060594,901,s1,grip_v5
4060596,869,s1,grip_v5
4060598,829,s1,grip_v5
4060600,804,s1,grip_v5
4060602,787,s1,grip_v5
4060604,758,s1,grip_v5
4060606,720,s1,grip_v5
4060608,709,s1,grip_v5
4060610,687,s1,grip_v5
4060612,716,s1,grip_v5
4060614,694,s1,grip_v5
4060616,688,s1,grip_v5
4060618,670,s1,grip_v5
4060620,667,s1,grip_v5
4060622,661,s1,grip_v5
4060624,690,s1,grip_v5
4060626,701,s1,grip_v5
4060628,671,s1,grip_v5
4060630,654,s1,grip_v5
4060632,680,s1,grip_v5
4060634,713,s1,grip_v5
4060636,822,s1,grip_v5
4060638,911,s1,grip_v5
4060640,966,s1,grip_v5
4060642,1179,s1,grip_v5
4060644,1217,s1,grip_v5
4060646,1173,s1,grip_v5
4060648,1155,s1,grip_v5
4060650,1149,s1,grip_v5
4060652,1127,s1,grip_v5
4060654,1075,s1,grip_v5
4060656,1041,s1,grip_v5
4060658,1009,s1,grip_v5
4060660,1046,s1,grip_v5
4060662,1037,s1,grip_v5
4060664,994,s1,grip_v5
4060666,1013,s1,grip_v5
4060668,1075,s1,grip_v5
4060670,1040,s1,grip_v5
4060672,1012,s1,grip_v5
4060674,997,s1,grip_v5
4060676,991,s1,grip_v5
4060678,974,s1,grip_v5
4060680,1015,s1,grip_v5
4060682,999,s1,grip_v5
4060684,1049,s1,grip_v5
4060686,1115,s1,grip_v5
4060688,1097,s1,grip_v5
4060690,1203,s1,grip_v5
4060692,1232,s1,grip_v5
4060694,1189,s1,grip_v5
4060696,1141,s1,grip_v5
4060698,1095,s1,grip_v5
4060700,1063,s1,grip_v5
4060702,1008,s1,grip_v5
4060704,962,s1,grip_v5
4060706,918,s1,grip_v5
4060708,881,s1,grip_v5
4060710,845,s1,grip_v5
4060712,816,s1,grip_v5
4060714,791,s1,grip_v5
4060716,770,s1,grip_v5
4060718,743,s1,grip_v5
4060720,721,s1,grip_v5
4060722,705,s1,grip_v5
4060724,720,s1,grip_v5
4060726,765,s1,grip_v5
4060728,823,s1,grip_v5
4060730,823,s1,grip_v5
4060732,861,s1,grip_v5
4060734,923,s1,grip_v5
4060736,901,s1,grip_v5
4060738,882,s1,grip_v5
4060740,851,s1,grip_v5
4060742,862,s1,grip_v5
4060744,854,s1,grip_v5
4060746,852,s1,grip_v5
4060748,825,s1,grip_v5
4060750,842,s1,grip_v5
4060752,820,s1,grip_v5
4060754,819,s1,grip_v5
4060756,829,s1,grip_v5
4060758,811,s1,grip_v5
4060760,799,s1,grip_v5
4060762,784,s1,grip_v5
4060764,750,s1,grip_v5
4060766,726,s1,grip_v5
4060768,705,s1,grip_v5
4060770,684,s1,grip_v5
4060772,671,s1,grip_v5
4060774,718,s1,grip_v5
4060776,715,s1,grip_v5
4060778,752,s1,grip_v5
4060780,767,s1,grip_v5
4060782,752,s1,grip_v5
4060784,736,s1,grip_v5
4060786,711,s1,grip_v5
4060788,707,s1,grip_v5
4060790,681,s1,grip_v5
4060792,663,s1,grip_v5
4060794,646,s1,grip_v5
4060796,618,s1,grip_v5
4060798,628,s1,grip_v5
4060800,626,s1,grip_v5
4060802,649,s1,grip_v5
4060804,695,s1,grip_v5
4060806,684,s1,grip_v5
4060808,718,s1,grip_v5
4060810,749,s1,grip_v5
4060812,735,s1,grip_v5
4060814,722,s1,grip_v5
4060816,800,s1,grip_v5
4060818,831,s1,grip_v5
4060820,865,s1,grip_v5
4060822,846,s1,grip_v5
4060824,806,s1,grip_v5
4060826,822,s1,grip_v5
4060828,816,s1,grip_v5
4060830,817,s1,grip_v5
4060832,804,s1,grip_v5
4060834,806,s1,grip_v5
4060836,782,s1,grip_v5
4060838,779,s1,grip_v5
4060840,780,s1,grip_v5
4060842,764,s1,grip_v5
4060844,755,s1,grip_v5
4060846,727,s1,grip_v5
4060848,701,s1,grip_v5
4060850,714,s1,grip_v5
4060852,695,s1,grip_v5
4060854,717,s1,grip_v5
4060856,720,s1,grip_v5
4060858,723,s1,grip_v5
4060860,706,s1,grip_v5
4060862,719,s1,grip_v5
4060864,729,s1,grip_v5
4060866,775,s1,grip_v5
4060868,862,s1,grip_v5
4060870,848,s1,grip_v5
4060872,951,s1,grip_v5
4060874,1009,s1,grip_v5
4060876,988,s1,grip_v5
4060878,974,s1,grip_v5
4060880,964,s1,grip_v5
4060882,1014,s1,grip_v5
4060884,1003,s1,grip_v5
4060886,1017,s1,grip_v5
4060888,1103,s1,grip_v5
4060890,1133,s1,grip_v5
4060892,1141,s1,grip_v5
4060894,1125,s1,grip_v5
4060896,1187,s1,grip_v5
4060898,1173,s1,grip_v5
4060900,1203,s1,grip_v5
4060902,1195,s1,grip_v5
4060904,1149,s1,grip_v5
4060906,1162,s1,grip_v5
4060908,1152,s1,grip_v5
4060910,1167,s1,grip_v5
4060912,1170,s1,grip_v5
4060914,1126,s1,grip_v5
4060916,1114,s1,grip_v5
4060918,1170,s1,grip_v5
4060920,1162,s1,grip_v5
4060922,1216,s1,grip_v5
4060924,1185,s1,grip_v5
4060926,1203,s1,grip_v5
4060928,1157,s1,grip_v5
4060930,1155,s1,grip_v5
4060932,1107,s1,grip_v5
4060934,1134,s1,grip_v5
4060936,1119,s1,grip_v5
4060938,1120,s1,grip_v5
4060940,1091,s1,grip_v5
4060942,1088,s1,grip_v5
4060944,1047,s1,grip_v5
4060946,1016,s1,grip_v5
4060948,994,s1,grip_v5
4060950,1011,s1,grip_v5
4060952,978,s1,grip_v5
4060954,947,s1,grip_v5
4060956,953,s1,grip_v5
4060958,945,s1,grip_v5
4060960,994,s1,grip_v5
4060962,1006,s1,grip_v5
4060964,1040,s1,grip_v5
4060966,999,s1,grip_v5
4060968,962,s1,grip_v5
4060970,975,s1,grip_v5
4060972,1008,s1,grip_v5
4060974,981,s1,grip_v5
4060976,1036,s1,grip_v5
4060978,987,s1,grip_v5
4060980,955,s1,grip_v5
4060982,928,s1,grip_v5
4060984,926,s1,grip_v5
4060986,962,s1,grip_v5
4060988,966,s1,grip_v5
4060990,981,s1,grip_v5
4060992,954,s1,grip_v5
4060994,975,s1,grip_v5
4060996,995,s1,grip_v5
4060998,1018,s1,grip_v5
4061000,1069,s1,grip_v5
4061002,1055,s1,grip_v5
4061004,1019,s1,grip_v5
4061006,1008,s1,grip_v5
4061008,1006,s1,grip_v5
4061010,1066,s1,grip_v5
4061012,1088,s1,grip_v5
4061014,1257,s1,grip_v5
4061016,1280,s1,grip_v5
4061018,1303,s1,grip_v5
4061020,1315,s1,grip_v5
4061022,1296,s1,grip_v5
4061024,1275,s1,grip_v5
4061026,1264,s1,grip_v5
4061028,1216,s1,grip_v5
4061030,1172,s1,grip_v5
4061032,1149,s1,grip_v5
4061034,1187,s1,grip_v5
4061036,1232,s1,grip_v5
4061038,1200,s1,grip_v5
4061040,1175,s1,grip_v5
4061042,1152,s1,grip_v5
4061044,1277,s1,grip_v5
4061046,1311,s1,grip_v5
4061048,1279,s1,grip_v5
4061050,1289,s1,grip_v5
4061052,1328,s1,grip_v5
4061054,1323,s1,grip_v5
4061056,1328,s1,grip_v5
4061058,1345,s1,grip_v5
4061060,1318,s1,grip_v5
4061062,1296,s1,grip_v5
4061064,1250,s1,grip_v5
4061066,1209,s1,grip_v5
4061068,1178,s1,grip_v5
4061070,1135,s1,grip_v5
4061072,1088,s1,grip_v5
4061074,1073,s1,grip_v5
4061076,1070,s1,grip_v5
4061078,1041,s1,grip_v5
4061080,1005,s1,grip_v5
4061082,1001,s1,grip_v5
4061084,997,s1,grip_v5
4061086,963,s1,grip_v5
4061088,1006,s1,grip_v5
4061090,1012,s1,grip_v5
4061092,1103,s1,grip_v5
4061094,1139,s1,grip_v5
4061096,1150,s1,grip_v5
4061098,1184,s1,grip_v5
4061100,1158,s1,grip_v5
4061102,1220,s1,grip_v5
4061104,1186,s1,grip_v5
4061106,1175,s1,grip_v5
4061108,1234,s1,grip_v5
4061110,1209,s1,grip_v5
4061112,1200,s1,grip_v5
4061114,1166,s1,grip_v5
4061116,1142,s1,grip_v5
4061118,1113,s1,grip_v5
4061120,1103,s1,grip_v5
4061122,1106,s1,grip_v5
4061124,1079,s1,grip_v5
4061126,1136,s1,grip_v5
4061128,1110,s1,grip_v5
4061130,1088,s1,grip_v5
4061132,1072,s1,grip_v5
4061134,1023,s1,grip_v5
4061136,971,s1,grip_v5
4061138,931,s1,grip_v5
4061140,909,s1,grip_v5
4061142,899,s1,grip_v5
4061144,858,s1,grip_v5
4061146,827,s1,grip_v5
4061148,845,s1,grip_v5
4061150,851,s1,grip_v5
4061152,823,s1,grip_v5
4061154,802,s1,grip_v5
4061156,797,s1,grip_v5
4061158,800,s1,grip_v5
4061160,816,s1,grip_v5
4061162,784,s1,grip_v5
4061164,827,s1,grip_v5
4061166,994,s1,grip_v5
4061168,1054,s1,grip_v5
4061170,1121,s1,grip_v5
4061172,1104,s1,grip_v5
4061174,1048,s1,grip_v5
4061176,1021,s1,grip_v5
4061178,1035,s1,grip_v5
4061180,1023,s1,grip_v5
4061182,1023,s1,grip_v5
4061184,1011,s1,grip_v5
4061186,1050,s1,grip_v5
4061188,1041,s1,grip_v5
4061190,1057,s1,grip_v5
4061192,1037,s1,grip_v5
4061194,1008,s1,grip_v5
4061196,1003,s1,grip_v5
4061198,971,s1,grip_v5
4061200,963,s1,grip_v5
4061202,1057,s1,grip_v5
4061204,1043,s1,grip_v5
4061206,1011,s1,grip_v5
4061208,1023,s1,grip_v5
4061210,978,s1,grip_v5
4061212,939,s1,grip_v5
4061214,898,s1,grip_v5
4061216,887,s1,grip_v5
4061218,861,s1,grip_v5
4061220,863,s1,grip_v5
4061222,863,s1,grip_v5
4061224,878,s1,grip_v5
4061226,899,s1,grip_v5
4061228,883,s1,grip_v5
4061230,903,s1,grip_v5
4061232,915,s1,grip_v5
4061234,920,s1,grip_v5
4061236,964,s1,grip_v5
4061238,1149,s1,grip_v5
4061240,1216,s1,grip_v5
4061242,1280,s1,grip_v5
4061244,1446,s1,grip_v5
4061246,1524,s1,grip_v5
4061248,1503,s1,grip_v5
4061250,1566,s1,grip_v5
4061252,1599,s1,grip_v5
4061254,1575,s1,grip_v5
4061256,1518,s1,grip_v5
4061258,1610,s1,grip_v5
4061260,1609,s1,grip_v5
4061262,1599,s1,grip_v5
4061264,1708,s1,grip_v5
4061266,1697,s1,grip_v5
4061268,1620,s1,grip_v5
4061270,1565,s1,grip_v5
4061272,1690,s1,grip_v5
4061274,1783,s1,grip_v5
4061276,1725,s1,grip_v5
4061278,1682,s1,grip_v5
4061280,1665,s1,grip_v5
4061282,1661,s1,grip_v5
4061284,1585,s1,grip_v5
4061286,1515,s1,grip_v5
4061288,1498,s1,grip_v5
4061290,1451,s1,grip_v5
4061292,1412,s1,grip_v5
4061294,1360,s1,grip_v5
4061296,1315,s1,grip_v5
4061298,1282,s1,grip_v5
4061300,1281,s1,grip_v5
4061302,1247,s1,grip_v5
4061304,1249,s1,grip_v5
4061306,1233,s1,grip_v5
4061308,1245,s1,grip_v5
4061310,1221,s1,grip_v5
4061312,1231,s1,grip_v5
4061314,1171,s1,grip_v5
4061316,1139,s1,grip_v5
4061318,1142,s1,grip_v5
4061320,1246,s1,grip_v5
4061322,1263,s1,grip_v5
4061324,1515,s1,grip_v5
4061326,1625,s1,grip_v5
4061328,1629,s1,grip_v5
4061330,1731,s1,grip_v5
4061332,1718,s1,grip_v5
4061334,1721,s1,grip_v5
4061336,1651,s1,grip_v5
4061338,1584,s1,grip_v5
4061340,1570,s1,grip_v5
4061342,1574,s1,grip_v5
4061344,1533,s1,grip_v5
4061346,1581,s1,grip_v5
4061348,1574,s1,grip_v5
4061350,1520,s1,grip_v5
4061352,1461,s1,grip_v5
4061354,1430,s1,grip_v5
4061356,1367,s1,grip_v5
4061358,1323,s1,grip_v5
4061360,1296,s1,grip_v5
4061362,1334,s1,grip_v5
4061364,1296,s1,grip_v5
4061366,1293,s1,grip_v5
4061368,1264,s1,grip_v5
4061370,1345,s1,grip_v5
4061372,1344,s1,grip_v5
4061374,1296,s1,grip_v5
4061376,1246,s1,grip_v5
4061378,1200,s1,grip_v5
4061380,1178,s1,grip_v5
4061382,1149,s1,grip_v5
4061384,1185,s1,grip_v5
4061386,1174,s1,grip_v5
4061388,1176,s1,grip_v5
4061390,1143,s1,grip_v5
4061392,1104,s1,grip_v5
4061394,1061,s1,grip_v5
4061396,1056,s1,grip_v5
4061398,1038,s1,grip_v5
4061400,1014,s1,grip_v5
4061402,1023,s1,grip_v5
4061404,1055,s1,grip_v5
4061406,1023,s1,grip_v5
4061408,1088,s1,grip_v5
4061410,1155,s1,grip_v5
4061412,1158,s1,grip_v5
4061414,1143,s1,grip_v5
4061416,1103,s1,grip_v5
4061418,1125,s1,grip_v5
4061420,1104,s1,grip_v5
4061422,1057,s1,grip_v5
4061424,1008,s1,grip_v5
4061426,994,s1,grip_v5
4061428,1004,s1,grip_v5
4061430,1010,s1,grip_v5
4061432,1138,s1,grip_v5
4061434,1238,s1,grip_v5
4061436,1263,s1,grip_v5
4061438,1318,s1,grip_v5
4061440,1298,s1,grip_v5
4061442,1276,s1,grip_v5
4061444,1296,s1,grip_v5
4061446,1243,s1,grip_v5
4061448,1211,s1,grip_v5
4061450,1215,s1,grip_v5
4061452,1222,s1,grip_v5
4061454,1352,s1,grip_v5
4061456,1454,s1,grip_v5
4061458,1456,s1,grip_v5
4061460,1487,s1,grip_v5
4061462,1511,s1,grip_v5
4061464,1475,s1,grip_v5
4061466,1419,s1,grip_v5
4061468,1443,s1,grip_v5
4061470,1401,s1,grip_v5
4061472,1389,s1,grip_v5
4061474,1324,s1,grip_v5
4061476,1282,s1,grip_v5
4061478,1223,s1,grip_v5
4061480,1183,s1,grip_v5
4061482,1157,s1,grip_v5
4061484,1124,s1,grip_v5
4061486,1103,s1,grip_v5
4061488,1111,s1,grip_v5
4061490,1138,s1,grip_v5
4061492,1108,s1,grip_v5
4061494,1110,s1,grip_v5
4061496,1167,s1,grip_v5
4061498,1163,s1,grip_v5
4061500,1200,s1,grip_v5
4061502,1254,s1,grip_v5
4061504,1255,s1,grip_v5
4061506,1262,s1,grip_v5
4061508,1298,s1,grip_v5
4061510,1264,s1,grip_v5
4061512,1249,s1,grip_v5
4061514,1203,s1,grip_v5
4061516,1199,s1,grip_v5
4061518,1290,s1,grip_v5
4061520,1339,s1,grip_v5
4061522,1479,s1,grip_v5
4061524,1453,s1,grip_v5
4061526,1408,s1,grip_v5
4061528,1395,s1,grip_v5
4061530,1399,s1,grip_v5
4061532,1359,s1,grip_v5
4061534,1296,s1,grip_v5
4061536,1266,s1,grip_v5
4061538,1230,s1,grip_v5
4061540,1178,s1,grip_v5
4061542,1163,s1,grip_v5
4061544,1287,s1,grip_v5
4061546,1283,s1,grip_v5
4061548,1238,s1,grip_v5
4061550,1264,s1,grip_v5
4061552,1287,s1,grip_v5
4061554,1236,s1,grip_v5
4061556,1232,s1,grip_v5
4061558,1205,s1,grip_v5
4061560,1242,s1,grip_v5
4061562,1239,s1,grip_v5
4061564,1281,s1,grip_v5
4061566,1318,s1,grip_v5
4061568,1310,s1,grip_v5
4061570,1335,s1,grip_v5
4061572,1313,s1,grip_v5
4061574,1296,s1,grip_v5
4061576,1271,s1,grip_v5
4061578,1232,s1,grip_v5
4061580,1247,s1,grip_v5
4061582,1213,s1,grip_v5
4061584,1163,s1,grip_v5
4061586,1106,s1,grip_v5
4061588,1127,s1,grip_v5
4061590,1103,s1,grip_v5
4061592,1056,s1,grip_v5
4061594,1021,s1,grip_v5
4061596,1054,s1,grip_v5
4061598,1040,s1,grip_v5
4061600,1008,s1,grip_v5
4061602,999,s1,grip_v5
4061604,958,s1,grip_v5
4061606,919,s1,grip_v5
4061608,889,s1,grip_v5
4061610,875,s1,grip_v5
4061612,848,s1,grip_v5
4061614,821,s1,grip_v5
4061616,799,s1,grip_v5
4061618,806,s1,grip_v5
4061620,771,s1,grip_v5
4061622,775,s1,grip_v5
4061624,797,s1,grip_v5
4061626,769,s1,grip_v5
4061628,740,s1,grip_v5
4061630,724,s1,grip_v5
4061632,713,s1,grip_v5
4061634,728,s1,grip_v5
4061636,789,s1,grip_v5
4061638,790,s1,grip_v5
4061640,814,s1,grip_v5
4061642,852,s1,grip_v5
4061644,863,s1,grip_v5
4061646,858,s1,grip_v5
4061648,924,s1,grip_v5
4061650,923,s1,grip_v5
4061652,890,s1,grip_v5
4061654,887,s1,grip_v5
4061656,891,s1,grip_v5
4061658,880,s1,grip_v5
4061660,885,s1,grip_v5
4061662,981,s1,grip_v5
4061664,1041,s1,grip_v5
4061666,1051,s1,grip_v5
4061668,1011,s1,grip_v5
4061670,973,s1,grip_v5
4061672,941,s1,grip_v5
4061674,930,s1,grip_v5
4061676,912,s1,grip_v5
4061678,882,s1,grip_v5
4061680,862,s1,grip_v5
4061682,853,s1,grip_v5
4061684,870,s1,grip_v5
4061686,843,s1,grip_v5
4061688,821,s1,grip_v5
4061690,804,s1,grip_v5
4061692,795,s1,grip_v5
4061694,775,s1,grip_v5
4061696,745,s1,grip_v5
4061698,733,s1,grip_v5
4061700,716,s1,grip_v5
4061702,775,s1,grip_v5
4061704,786,s1,grip_v5
4061706,850,s1,grip_v5
4061708,879,s1,grip_v5
4061710,848,s1,grip_v5
4061712,869,s1,grip_v5
4061714,867,s1,grip_v5
4061716,883,s1,grip_v5
4061718,863,s1,grip_v5
4061720,842,s1,grip_v5
4061722,848,s1,grip_v5
4061724,816,s1,grip_v5
4061726,813,s1,grip_v5
4061728,788,s1,grip_v5
4061730,781,s1,grip_v5
4061732,784,s1,grip_v5
4061734,793,s1,grip_v5
4061736,781,s1,grip_v5
4061738,837,s1,grip_v5
4061740,851,s1,grip_v5
4061742,816,s1,grip_v5
4061744,800,s1,grip_v5
4061746,784,s1,grip_v5
4061748,795,s1,grip_v5
4061750,825,s1,grip_v5
4061752,812,s1,grip_v5
4061754,810,s1,grip_v5
4061756,862,s1,grip_v5
4061758,887,s1,grip_v5
4061760,988,s1,grip_v5
4061762,959,s1,grip_v5
4061764,939,s1,grip_v5
4061766,969,s1,grip_v5
4061768,1023,s1,grip_v5
4061770,1055,s1,grip_v5
4061772,1007,s1,grip_v5
4061774,973,s1,grip_v5
4061776,1002,s1,grip_v5
4061778,1042,s1,grip_v5
4061780,1081,s1,grip_v5
4061782,1161,s1,grip_v5
4061784,1126,s1,grip_v5
4061786,1090,s1,grip_v5
4061788,1061,s1,grip_v5
4061790,1093,s1,grip_v5
4061792,1168,s1,grip_v5
4061794,1206,s1,grip_v5
4061796,1226,s1,grip_v5
4061798,1283,s1,grip_v5
4061800,1262,s1,grip_v5
4061802,1211,s1,grip_v5
4061804,1187,s1,grip_v5
4061806,1175,s1,grip_v5
4061808,1164,s1,grip_v5
4061810,1136,s1,grip_v5
4061812,1136,s1,grip_v5
4061814,1087,s1,grip_v5
4061816,1038,s1,grip_v5
4061818,983,s1,grip_v5
4061820,958,s1,grip_v5
4061822,937,s1,grip_v5
4061824,951,s1,grip_v5
4061826,1001,s1,grip_v5
4061828,1002,s1,grip_v5
4061830,1064,s1,grip_v5
4061832,1041,s1,grip_v5
4061834,1008,s1,grip_v5
4061836,977,s1,grip_v5
4061838,980,s1,grip_v5
4061840,993,s1,grip_v5
4061842,981,s1,grip_v5
4061844,960,s1,grip_v5
4061846,959,s1,grip_v5
4061848,946,s1,grip_v5
4061850,979,s1,grip_v5
4061852,976,s1,grip_v5
4061854,935,s1,grip_v5
4061856,903,s1,grip_v5
4061858,883,s1,grip_v5
4061860,881,s1,grip_v5
4061862,903,s1,grip_v5
4061864,983,s1,grip_v5
4061866,1011,s1,grip_v5
4061868,1022,s1,grip_v5
4061870,1125,s1,grip_v5
4061872,1124,s1,grip_v5
4061874,1086,s1,grip_v5
4061876,1106,s1,grip_v5
4061878,1110,s1,grip_v5
4061880,1097,s1,grip_v5
4061882,1061,s1,grip_v5
4061884,1022,s1,grip_v5
4061886,987,s1,grip_v5
4061888,944,s1,grip_v5
4061890,915,s1,grip_v5
4061892,910,s1,grip_v5
4061894,887,s1,grip_v5
4061896,907,s1,grip_v5
4061898,933,s1,grip_v5
4061900,937,s1,grip_v5
4061902,1005,s1,grip_v5
4061904,1014,s1,grip_v5
4061906,1069,s1,grip_v5
4061908,1127,s1,grip_v5
4061910,1326,s1,grip_v5
4061912,1392,s1,grip_v5
4061914,1408,s1,grip_v5
4061916,1456,s1,grip_v5
4061918,1513,s1,grip_v5
4061920,1467,s1,grip_v5
4061922,1419,s1,grip_v5
4061924,1365,s1,grip_v5
4061926,1303,s1,grip_v5
4061928,1264,s1,grip_v5
4061930,1219,s1,grip_v5
4061932,1170,s1,grip_v5
4061934,1138,s1,grip_v5
4061936,1205,s1,grip_v5
4061938,1239,s1,grip_v5
4061940,1471,s1,grip_v5
4061942,1535,s1,grip_v5
4061944,1762,s1,grip_v5
4061946,1829,s1,grip_v5
4061948,1904,s1,grip_v5
4061950,2035,s1,grip_v5
4061952,1987,s1,grip_v5
4061954,2080,s1,grip_v5
4061956,2061,s1,grip_v5
4061958,2025,s1,grip_v5
4061960,2009,s1,grip_v5
4061962,2047,s1,grip_v5
4061964,2000,s1,grip_v5
4061966,1936,s1,grip_v5
4061968,1918,s1,grip_v5
4061970,2032,s1,grip_v5
4061972,1991,s1,grip_v5
4061974,1965,s1,grip_v5
4061976,1933,s1,grip_v5
4061978,1919,s1,grip_v5
4061980,1910,s1,grip_v5
4061982,1894,s1,grip_v5
4061984,1922,s1,grip_v5
4061986,1863,s1,grip_v5
4061988,1995,s1,grip_v5
4061990,2103,s1,grip_v5
4061992,2066,s1,grip_v5
4061994,1984,s1,grip_v5
4061996,1984,s1,grip_v5
4061998,2000,s1,grip_v5
4062000,1931,s1,grip_v5
4062002,1853,s1,grip_v5
4062004,1781,s1,grip_v5
4062006,1704,s1,grip_v5
4062008,1655,s1,grip_v5
4062010,1671,s1,grip_v5
4062012,1616,s1,grip_v5
4062014,1560,s1,grip_v5
4062016,1494,s1,grip_v5
4062018,1447,s1,grip_v5
4062020,1387,s1,grip_v5
4062022,1328,s1,grip_v5
4062024,1316,s1,grip_v5
4062026,1267,s1,grip_v5
4062028,1327,s1,grip_v5
4062030,1451,s1,grip_v5
4062032,1452,s1,grip_v5
4062034,1505,s1,grip_v5
4062036,1526,s1,grip_v5
4062038,1471,s1,grip_v5
4062040,1411,s1,grip_v5
4062042,1483,s1,grip_v5
4062044,1500,s1,grip_v5
4062046,1648,s1,grip_v5
4062048,1776,s1,grip_v5
4062050,1762,s1,grip_v5
4062052,1788,s1,grip_v5
4062054,1717,s1,grip_v5
4062056,1652,s1,grip_v5
4062058,1591,s1,grip_v5
4062060,1569,s1,grip_v5
4062062,1535,s1,grip_v5
4062064,1488,s1,grip_v5
4062066,1438,s1,grip_v5
4062068,1485,s1,grip_v5
4062070,1557,s1,grip_v5
4062072,1568,s1,grip_v5
4062074,1642,s1,grip_v5
4062076,1682,s1,grip_v5
4062078,1641,s1,grip_v5
4062080,1638,s1,grip_v5
4062082,1627,s1,grip_v5
4062084,1588,s1,grip_v5
4062086,1568,s1,grip_v5
4062088,1625,s1,grip_v5
4062090,1603,s1,grip_v5
4062092,1647,s1,grip_v5
4062094,1726,s1,grip_v5
4062096,1707,s1,grip_v5
4062098,1679,s1,grip_v5
4062100,1613,s1,grip_v5
4062102,1572,s1,grip_v5
4062104,1520,s1,grip_v5
4062106,1457,s1,grip_v5
4062108,1421,s1,grip_v5
4062110,1439,s1,grip_v5
4062112,1442,s1,grip_v5
4062114,1451,s1,grip_v5
4062116,1407,s1,grip_v5
4062118,1382,s1,grip_v5
4062120,1345,s1,grip_v5
4062122,1289,s1,grip_v5
4062124,1255,s1,grip_v5
4062126,1215,s1,grip_v5
4062128,1165,s1,grip_v5
4062130,1152,s1,grip_v5
4062132,1141,s1,grip_v5
4062134,1146,s1,grip_v5
4062136,1107,s1,grip_v5
4062138,1101,s1,grip_v5
4062140,1131,s1,grip_v5
