t_ms,raw,subject,gesture
10551620,2240,s1,rest_v7
10551622,2208,s1,rest_v7
10551624,2237,s1,rest_v7
10551626,2200,s1,rest_v7
10551628,2221,s1,rest_v7
10551630,2208,s1,rest_v7
10551632,2233,s1,rest_v7
10551634,2209,s1,rest_v7
10551636,2199,s1,rest_v7
10551638,2222,s1,rest_v7
10551640,2225,s1,rest_v7
10551642,2223,s1,rest_v7
10551644,2187,s1,rest_v7
10551646,2229,s1,rest_v7
10551648,2219,s1,rest_v7
10551650,2222,s1,rest_v7
10551652,2176,s1,rest_v7
10551654,2241,s1,rest_v7
10551656,2215,s1,rest_v7
10551658,2225,s1,rest_v7
10551660,2181,s1,rest_v7
10551662,2246,s1,rest_v7
10551664,2205,s1,rest_v7
10551666,2229,s1,rest_v7
10551668,2186,s1,rest_v7
10551670,2231,s1,rest_v7
10551672,2207,s1,rest_v7
10551674,2227,s1,rest_v7
10551676,2203,s1,rest_v7
10551678,2221,s1,rest_v7
10551680,2207,s1,rest_v7
10551682,2231,s1,rest_v7
10551684,2209,s1,rest_v7
10551686,2195,s1,rest_v7
10551688,2219,s1,rest_v7
10551690,2226,s1,rest_v7
10551692,2219,s1,rest_v7
10551694,2189,s1,rest_v7
10551696,2231,s1,rest_v7
10551698,2222,s1,rest_v7
10551700,2224,s1,rest_v7
10551702,2182,s1,rest_v7
10551704,2242,s1,rest_v7
10551706,2217,s1,rest_v7
10551708,2229,s1,rest_v7
10551710,2187,s1,rest_v7
10551712,2246,s1,rest_v7
10551714,2208,s1,rest_v7
10551716,2235,s1,rest_v7
10551718,2192,s1,rest_v7
10551720,2237,s1,rest_v7
10551722,2209,s1,rest_v7
10551724,2238,s1,rest_v7
10551726,2209,s1,rest_v7
10551728,2219,s1,rest_v7
10551730,2215,s1,rest_v7
10551732,2235,s1,rest_v7
10551734,2220,s1,rest_v7
10551736,2203,s1,rest_v7
10551738,2235,s1,rest_v7
10551740,2236,s1,rest_v7
10551742,2224,s1,rest_v7
10551744,2190,s1,rest_v7
10551746,2243,s1,rest_v7
10551748,2224,s1,rest_v7
10551750,2227,s1,rest_v7
10551752,2179,s1,rest_v7
10551754,2250,s1,rest_v7
10551756,2220,s1,rest_v7
10551758,2233,s1,rest_v7
10551760,2190,s1,rest_v7
10551762,2255,s1,rest_v7
10551764,2212,s1,rest_v7
10551766,2233,s1,rest_v7
10551768,2192,s1,rest_v7
10551770,2238,s1,rest_v7
10551772,2215,s1,rest_v7
10551774,2238,s1,rest_v7
10551776,2208,s1,rest_v7
10551778,2222,s1,rest_v7
10551780,2210,s1,rest_v7
10551782,2238,s1,rest_v7
10551784,2219,s1,rest_v7
10551786,2199,s1,rest_v7
10551788,2229,s1,rest_v7
10551790,2234,s1,rest_v7
10551792,2224,s1,rest_v7
10551794,2194,s1,rest_v7
10551796,2241,s1,rest_v7
10551798,2225,s1,rest_v7
10551800,2224,s1,rest_v7
10551802,2186,s1,rest_v7
10551804,2253,s1,rest_v7
10551806,2224,s1,rest_v7
10551808,2238,s1,rest_v7
10551810,2192,s1,rest_v7
10551812,2252,s1,rest_v7
10551814,2211,s1,rest_v7
10551816,2243,s1,rest_v7
10551818,2199,s1,rest_v7
10551820,2238,s1,rest_v7
10551822,2215,s1,rest_v7
10551824,2239,s1,rest_v7
10551826,2208,s1,rest_v7
10551828,2221,s1,rest_v7
10551830,2214,s1,rest_v7
10551832,2229,s1,rest_v7
10551834,2214,s1,rest_v7
10551836,2192,s1,rest_v7
10551838,2224,s1,rest_v7
10551840,2224,s1,rest_v7
10551842,2218,s1,rest_v7
10551844,2185,s1,rest_v7
10551846,2239,s1,rest_v7
10551848,2224,s1,rest_v7
10551850,2225,s1,rest_v7
10551852,2183,s1,rest_v7
10551854,2247,s1,rest_v7
10551856,2219,s1,rest_v7
10551858,2235,s1,rest_v7
10551860,2192,s1,rest_v7
10551862,2250,s1,rest_v7
10551864,2214,s1,rest_v7
10551866,2240,s1,rest_v7
10551868,2196,s1,rest_v7
10551870,2238,s1,rest_v7
10551872,2214,s1,rest_v7
10551874,2242,s1,rest_v7
10551876,2211,s1,rest_v7
10551878,2223,s1,rest_v7
10551880,2217,s1,rest_v7
10551882,2238,s1,rest_v7
10551884,2216,s1,rest_v7
10551886,2198,s1,rest_v7
10551888,2224,s1,rest_v7
10551890,2227,s1,rest_v7
10551892,2224,s1,rest_v7
10551894,2191,s1,rest_v7
10551896,2240,s1,rest_v7
10551898,2221,s1,rest_v7
10551900,2229,s1,rest_v7
10551902,2182,s1,rest_v7
10551904,2247,s1,rest_v7
10551906,2221,s1,rest_v7
10551908,2235,s1,rest_v7
10551910,2190,s1,rest_v7
10551912,2247,s1,rest_v7
10551914,2208,s1,rest_v7
10551916,2235,s1,rest_v7
10551918,2197,s1,rest_v7
10551920,2234,s1,rest_v7
10551922,2207,s1,rest_v7
10551924,2237,s1,rest_v7
10551926,2210,s1,rest_v7
10551928,2215,s1,rest_v7
10551930,2217,s1,rest_v7
10551932,2234,s1,rest_v7
10551934,2214,s1,rest_v7
10551936,2197,s1,rest_v7
10551938,2233,s1,rest_v7
10551940,2233,s1,rest_v7
10551942,2226,s1,rest_v7
10551944,2194,s1,rest_v7
10551946,2243,s1,rest_v7
10551948,2225,s1,rest_v7
10551950,2234,s1,rest_v7
10551952,2186,s1,rest_v7
10551954,2251,s1,rest_v7
10551956,2221,s1,rest_v7
10551958,2235,s1,rest_v7
10551960,2192,s1,rest_v7
10551962,2246,s1,rest_v7
10551964,2210,s1,rest_v7
10551966,2237,s1,rest_v7
10551968,2194,s1,rest_v7
10551970,2230,s1,rest_v7
10551972,2209,s1,rest_v7
10551974,2240,s1,rest_v7
10551976,2209,s1,rest_v7
10551978,2212,s1,rest_v7
10551980,2218,s1,rest_v7
10551982,2234,s1,rest_v7
10551984,2218,s1,rest_v7
10551986,2199,s1,rest_v7
10551988,2233,s1,rest_v7
10551990,2229,s1,rest_v7
10551992,2223,s1,rest_v7
10551994,2188,s1,rest_v7
10551996,2241,s1,rest_v7
10551998,2222,s1,rest_v7
10552000,2231,s1,rest_v7
10552002,2179,s1,rest_v7
10552004,2251,s1,rest_v7
10552006,2219,s1,rest_v7
10552008,2237,s1,rest_v7
10552010,2195,s1,rest_v7
10552012,2254,s1,rest_v7
10552014,2217,s1,rest_v7
10552016,2237,s1,rest_v7
10552018,2193,s1,rest_v7
10552020,2231,s1,rest_v7
10552022,2210,s1,rest_v7
10552024,2240,s1,rest_v7
10552026,2214,s1,rest_v7
10552028,2215,s1,rest_v7
10552030,2217,s1,rest_v7
10552032,2236,s1,rest_v7
10552034,2223,s1,rest_v7
10552036,2199,s1,rest_v7
10552038,2234,s1,rest_v7
10552040,2231,s1,rest_v7
10552042,2225,s1,rest_v7
10552044,2191,s1,rest_v7
10552046,2242,s1,rest_v7
10552048,2224,s1,rest_v7
10552050,2227,s1,rest_v7
10552052,2177,s1,rest_v7
10552054,2246,s1,rest_v7
10552056,2211,s1,rest_v7
10552058,2230,s1,rest_v7
10552060,2185,s1,rest_v7
10552062,2247,s1,rest_v7
10552064,2202,s1,rest_v7
10552066,2235,s1,rest_v7
10552068,2195,s1,rest_v7
10552070,2228,s1,rest_v7
10552072,2213,s1,rest_v7
10552074,2235,s1,rest_v7
10552076,2210,s1,rest_v7
10552078,2213,s1,rest_v7
10552080,2223,s1,rest_v7
10552082,2237,s1,rest_v7
10552084,2219,s1,rest_v7
10552086,2197,s1,rest_v7
10552088,2227,s1,rest_v7
10552090,2224,s1,rest_v7
10552092,2224,s1,rest_v7
10552094,2188,s1,rest_v7
10552096,2242,s1,rest_v7
10552098,2222,s1,rest_v7
10552100,2229,s1,rest_v7
10552102,2185,s1,rest_v7
10552104,2249,s1,rest_v7
10552106,2214,s1,rest_v7
10552108,2237,s1,rest_v7
10552110,2192,s1,rest_v7
10552112,2246,s1,rest_v7
10552114,2209,s1,rest_v7
10552116,2237,s1,rest_v7
