t_ms,raw,subject,gesture
10203726,2263,s1,grip_v6
10203728,2218,s1,grip_v6
10203730,2180,s1,grip_v6
10203732,2144,s1,grip_v6
10203734,2107,s1,grip_v6
10203736,2037,s1,grip_v6
10203738,1963,s1,grip_v6
10203740,1878,s1,grip_v6
10203742,1921,s1,grip_v6
10203744,1885,s1,grip_v6
10203746,1904,s1,grip_v6
10203748,1845,s1,grip_v6
10203750,1831,s1,grip_v6
10203752,1791,s1,grip_v6
10203754,1762,s1,grip_v6
10203756,1739,s1,grip_v6
10203758,1796,s1,grip_v6
10203760,1861,s1,grip_v6
10203762,1904,s1,grip_v6
10203764,1840,s1,grip_v6
10203766,1815,s1,grip_v6
10203768,1857,s1,grip_v6
10203770,1840,s1,grip_v6
10203772,1829,s1,grip_v6
10203774,1774,s1,grip_v6
10203776,1807,s1,grip_v6
10203778,1776,s1,grip_v6
10203780,1747,s1,grip_v6
10203782,1732,s1,grip_v6
10203784,1677,s1,grip_v6
10203786,1614,s1,grip_v6
10203788,1616,s1,grip_v6
10203790,1597,s1,grip_v6
10203792,1629,s1,grip_v6
10203794,1594,s1,grip_v6
10203796,1618,s1,grip_v6
10203798,1629,s1,grip_v6
10203800,1591,s1,grip_v6
10203802,1557,s1,grip_v6
10203804,1535,s1,grip_v6
10203806,1475,s1,grip_v6
10203808,1535,s1,grip_v6
10203810,1616,s1,grip_v6
10203812,1628,s1,grip_v6
10203814,1651,s1,grip_v6
10203816,1706,s1,grip_v6
10203818,1711,s1,grip_v6
10203820,1781,s1,grip_v6
10203822,1840,s1,grip_v6
10203824,1781,s1,grip_v6
10203826,1741,s1,grip_v6
10203828,1799,s1,grip_v6
10203830,1759,s1,grip_v6
10203832,1818,s1,grip_v6
10203834,1780,s1,grip_v6
10203836,1751,s1,grip_v6
10203838,1697,s1,grip_v6
10203840,1670,s1,grip_v6
10203842,1776,s1,grip_v6
10203844,1759,s1,grip_v6
10203846,1778,s1,grip_v6
10203848,1721,s1,grip_v6
10203850,1840,s1,grip_v6
10203852,1853,s1,grip_v6
10203854,1856,s1,grip_v6
10203856,1841,s1,grip_v6
10203858,1867,s1,grip_v6
10203860,1872,s1,grip_v6
10203862,1920,s1,grip_v6
10203864,1915,s1,grip_v6
10203866,1833,s1,grip_v6
10203868,1797,s1,grip_v6
10203870,1843,s1,grip_v6
10203872,1835,s1,grip_v6
10203874,1818,s1,grip_v6
10203876,1881,s1,grip_v6
10203878,1837,s1,grip_v6
10203880,1787,s1,grip_v6
10203882,1725,s1,grip_v6
10203884,1871,s1,grip_v6
10203886,1877,s1,grip_v6
10203888,1855,s1,grip_v6
10203890,1790,s1,grip_v6
10203892,1871,s1,grip_v6
10203894,1866,s1,grip_v6
10203896,1818,s1,grip_v6
10203898,1840,s1,grip_v6
10203900,1877,s1,grip_v6
10203902,1862,s1,grip_v6
10203904,1885,s1,grip_v6
10203906,1871,s1,grip_v6
10203908,1872,s1,grip_v6
10203910,1872,s1,grip_v6
10203912,1947,s1,grip_v6
10203914,1897,s1,grip_v6
10203916,1851,s1,grip_v6
10203918,1820,s1,grip_v6
10203920,1812,s1,grip_v6
10203922,1840,s1,grip_v6
10203924,1805,s1,grip_v6
10203926,1766,s1,grip_v6
10203928,1774,s1,grip_v6
10203930,1828,s1,grip_v6
10203932,1776,s1,grip_v6
10203934,1778,s1,grip_v6
10203936,1883,s1,grip_v6
10203938,1922,s1,grip_v6
10203940,1898,s1,grip_v6
10203942,1843,s1,grip_v6
10203944,1776,s1,grip_v6
10203946,1754,s1,grip_v6
10203948,1712,s1,grip_v6
10203950,1698,s1,grip_v6
10203952,1664,s1,grip_v6
10203954,1652,s1,grip_v6
10203956,1658,s1,grip_v6
10203958,1725,s1,grip_v6
10203960,1748,s1,grip_v6
10203962,1891,s1,grip_v6
10203964,1902,s1,grip_v6
10203966,1878,s1,grip_v6
10203968,1883,s1,grip_v6
10203970,2030,s1,grip_v6
10203972,2098,s1,grip_v6
10203974,2029,s1,grip_v6
10203976,2032,s1,grip_v6
10203978,2036,s1,grip_v6
10203980,2077,s1,grip_v6
10203982,2009,s1,grip_v6
10203984,2032,s1,grip_v6
10203986,1986,s1,grip_v6
10203988,1943,s1,grip_v6
10203990,1998,s1,grip_v6
10203992,2177,s1,grip_v6
10203994,2247,s1,grip_v6
10203996,2403,s1,grip_v6
10203998,2350,s1,grip_v6
10204000,2307,s1,grip_v6
10204002,2253,s1,grip_v6
10204004,2250,s1,grip_v6
10204006,2198,s1,grip_v6
10204008,2204,s1,grip_v6
10204010,2211,s1,grip_v6
10204012,2165,s1,grip_v6
10204014,2133,s1,grip_v6
10204016,2134,s1,grip_v6
10204018,2161,s1,grip_v6
10204020,2107,s1,grip_v6
10204022,2096,s1,grip_v6
10204024,2154,s1,grip_v6
10204026,2213,s1,grip_v6
10204028,2212,s1,grip_v6
10204030,2272,s1,grip_v6
10204032,2197,s1,grip_v6
10204034,2155,s1,grip_v6
10204036,2094,s1,grip_v6
10204038,2096,s1,grip_v6
10204040,2174,s1,grip_v6
10204042,2187,s1,grip_v6
10204044,2267,s1,grip_v6
10204046,2362,s1,grip_v6
10204048,2270,s1,grip_v6
10204050,2269,s1,grip_v6
10204052,2212,s1,grip_v6
10204054,2203,s1,grip_v6
10204056,2161,s1,grip_v6
10204058,2145,s1,grip_v6
10204060,2093,s1,grip_v6
10204062,2106,s1,grip_v6
10204064,2029,s1,grip_v6
10204066,1968,s1,grip_v6
10204068,1922,s1,grip_v6
10204070,1925,s1,grip_v6
10204072,1872,s1,grip_v6
10204074,1823,s1,grip_v6
10204076,1805,s1,grip_v6
10204078,1825,s1,grip_v6
10204080,1826,s1,grip_v6
10204082,1819,s1,grip_v6
10204084,1902,s1,grip_v6
10204086,1920,s1,grip_v6
10204088,1943,s1,grip_v6
10204090,1969,s1,grip_v6
10204092,1949,s1,grip_v6
10204094,1995,s1,grip_v6
10204096,2007,s1,grip_v6
10204098,1923,s1,grip_v6
10204100,1872,s1,grip_v6
10204102,1865,s1,grip_v6
10204104,1873,s1,grip_v6
10204106,1837,s1,grip_v6
10204108,1846,s1,grip_v6
10204110,1868,s1,grip_v6
10204112,1942,s1,grip_v6
10204114,1949,s1,grip_v6
10204116,1899,s1,grip_v6
10204118,1922,s1,grip_v6
10204120,1910,s1,grip_v6
10204122,1909,s1,grip_v6
10204124,1871,s1,grip_v6
10204126,1979,s1,grip_v6
10204128,1934,s1,grip_v6
10204130,1922,s1,grip_v6
10204132,1861,s1,grip_v6
10204134,1918,s1,grip_v6
10204136,1888,s1,grip_v6
10204138,1876,s1,grip_v6
10204140,1830,s1,grip_v6
10204142,1920,s1,grip_v6
10204144,1897,s1,grip_v6
10204146,1918,s1,grip_v6
10204148,1853,s1,grip_v6
10204150,1846,s1,grip_v6
10204152,1803,s1,grip_v6
10204154,1798,s1,grip_v6
10204156,1723,s1,grip_v6
10204158,1776,s1,grip_v6
10204160,1872,s1,grip_v6
10204162,1877,s1,grip_v6
10204164,1999,s1,grip_v6
10204166,2063,s1,grip_v6
10204168,2066,s1,grip_v6
10204170,2111,s1,grip_v6
10204172,2154,s1,grip_v6
10204174,2181,s1,grip_v6
10204176,2205,s1,grip_v6
10204178,2293,s1,grip_v6
10204180,2334,s1,grip_v6
10204182,2307,s1,grip_v6
10204184,2306,s1,grip_v6
10204186,2271,s1,grip_v6
10204188,2262,s1,grip_v6
10204190,2197,s1,grip_v6
10204192,2206,s1,grip_v6
10204194,2150,s1,grip_v6
10204196,2175,s1,grip_v6
10204198,2160,s1,grip_v6
10204200,2125,s1,grip_v6
10204202,2082,s1,grip_v6
10204204,2107,s1,grip_v6
10204206,2047,s1,grip_v6
10204208,2067,s1,grip_v6
10204210,2058,s1,grip_v6
10204212,2155,s1,grip_v6
10204214,2121,s1,grip_v6
10204216,2096,s1,grip_v6
10204218,2067,s1,grip_v6
10204220,2096,s1,grip_v6
10204222,2060,s1,grip_v6
10204224,2028,s1,grip_v6
10204226,2199,s1,grip_v6
10204228,2224,s1,grip_v6
10204230,2429,s1,grip_v6
10204232,2455,s1,grip_v6
10204234,2477,s1,grip_v6
10204236,2447,s1,grip_v6
10204238,2423,s1,grip_v6
10204240,2384,s1,grip_v6
10204242,2431,s1,grip_v6
10204244,2386,s1,grip_v6
10204246,2453,s1,grip_v6
10204248,2384,s1,grip_v6
10204250,2379,s1,grip_v6
10204252,2331,s1,grip_v6
10204254,2331,s1,grip_v6
10204256,2336,s1,grip_v6
10204258,2401,s1,grip_v6
10204260,2379,s1,grip_v6
10204262,2465,s1,grip_v6
10204264,2437,s1,grip_v6
10204266,2338,s1,grip_v6
10204268,2285,s1,grip_v6
10204270,2383,s1,grip_v6
10204272,2337,s1,grip_v6
10204274,2352,s1,grip_v6
10204276,2288,s1,grip_v6
10204278,2289,s1,grip_v6
10204280,2266,s1,grip_v6
10204282,2202,s1,grip_v6
10204284,2164,s1,grip_v6
10204286,2194,s1,grip_v6
10204288,2178,s1,grip_v6
10204290,2089,s1,grip_v6
10204292,2030,s1,grip_v6
10204294,2045,s1,grip_v6
10204296,2059,s1,grip_v6
10204298,2032,s1,grip_v6
10204300,2001,s1,grip_v6
10204302,1954,s1,grip_v6
10204304,1953,s1,grip_v6
10204306,1878,s1,grip_v6
10204308,1938,s1,grip_v6
10204310,1936,s1,grip_v6
10204312,2081,s1,grip_v6
10204314,2155,s1,grip_v6
10204316,2188,s1,grip_v6
10204318,2177,s1,grip_v6
10204320,2191,s1,grip_v6
10204322,2283,s1,grip_v6
10204324,2265,s1,grip_v6
10204326,2203,s1,grip_v6
10204328,2177,s1,grip_v6
10204330,2096,s1,grip_v6
10204332,2013,s1,grip_v6
10204334,2082,s1,grip_v6
10204336,2076,s1,grip_v6
10204338,2081,s1,grip_v6
10204340,2003,s1,grip_v6
10204342,2043,s1,grip_v6
10204344,2003,s1,grip_v6
10204346,1974,s1,grip_v6
10204348,2005,s1,grip_v6
10204350,2098,s1,grip_v6
10204352,2062,s1,grip_v6
10204354,2064,s1,grip_v6
10204356,2021,s1,grip_v6
10204358,2192,s1,grip_v6
10204360,2263,s1,grip_v6
10204362,2425,s1,grip_v6
10204364,2460,s1,grip_v6
10204366,2439,s1,grip_v6
10204368,2448,s1,grip_v6
10204370,2409,s1,grip_v6
10204372,2385,s1,grip_v6
10204374,2365,s1,grip_v6
10204376,2384,s1,grip_v6
10204378,2428,s1,grip_v6
10204380,2410,s1,grip_v6
10204382,2321,s1,grip_v6
10204384,2273,s1,grip_v6
10204386,2221,s1,grip_v6
10204388,2199,s1,grip_v6
10204390,2142,s1,grip_v6
10204392,2215,s1,grip_v6
10204394,2194,s1,grip_v6
10204396,2270,s1,grip_v6
10204398,2233,s1,grip_v6
10204400,2179,s1,grip_v6
10204402,2160,s1,grip_v6
10204404,2209,s1,grip_v6
10204406,2170,s1,grip_v6
10204408,2112,s1,grip_v6
10204410,2089,s1,grip_v6
10204412,2158,s1,grip_v6
10204414,2075,s1,grip_v6
10204416,2031,s1,grip_v6
10204418,2005,s1,grip_v6
10204420,2026,s1,grip_v6
10204422,2010,s1,grip_v6
10204424,2019,s1,grip_v6
10204426,2043,s1,grip_v6
10204428,2106,s1,grip_v6
10204430,2111,s1,grip_v6
10204432,2032,s1,grip_v6
10204434,2029,s1,grip_v6
10204436,1985,s1,grip_v6
10204438,2023,s1,grip_v6
10204440,2094,s1,grip_v6
10204442,2128,s1,grip_v6
10204444,2211,s1,grip_v6
10204446,2334,s1,grip_v6
10204448,2295,s1,grip_v6
10204450,2256,s1,grip_v6
10204452,2227,s1,grip_v6
10204454,2335,s1,grip_v6
10204456,2396,s1,grip_v6
10204458,2373,s1,grip_v6
10204460,2393,s1,grip_v6
10204462,2545,s1,grip_v6
10204464,2522,s1,grip_v6
10204466,2443,s1,grip_v6
10204468,2399,s1,grip_v6
10204470,2512,s1,grip_v6
10204472,2559,s1,grip_v6
10204474,2549,s1,grip_v6
10204476,2541,s1,grip_v6
10204478,2626,s1,grip_v6
10204480,2669,s1,grip_v6
10204482,2609,s1,grip_v6
10204484,2647,s1,grip_v6
10204486,2598,s1,grip_v6
10204488,2549,s1,grip_v6
10204490,2455,s1,grip_v6
10204492,2515,s1,grip_v6
10204494,2475,s1,grip_v6
10204496,2466,s1,grip_v6
10204498,2400,s1,grip_v6
10204500,2336,s1,grip_v6
10204502,2275,s1,grip_v6
10204504,2217,s1,grip_v6
10204506,2140,s1,grip_v6
10204508,2149,s1,grip_v6
10204510,2133,s1,grip_v6
10204512,2138,s1,grip_v6
10204514,2075,s1,grip_v6
10204516,2047,s1,grip_v6
10204518,2134,s1,grip_v6
10204520,2141,s1,grip_v6
10204522,2157,s1,grip_v6
10204524,2158,s1,grip_v6
10204526,2208,s1,grip_v6
10204528,2206,s1,grip_v6
10204530,2288,s1,grip_v6
10204532,2260,s1,grip_v6
10204534,2230,s1,grip_v6
10204536,2246,s1,grip_v6
10204538,2208,s1,grip_v6
10204540,2127,s1,grip_v6
10204542,2117,s1,grip_v6
10204544,2077,s1,grip_v6
10204546,2041,s1,grip_v6
10204548,2001,s1,grip_v6
10204550,2196,s1,grip_v6
10204552,2207,s1,grip_v6
10204554,2219,s1,grip_v6
10204556,2166,s1,grip_v6
10204558,2186,s1,grip_v6
10204560,2211,s1,grip_v6
10204562,2254,s1,grip_v6
10204564,2295,s1,grip_v6
10204566,2215,s1,grip_v6
10204568,2154,s1,grip_v6
10204570,2154,s1,grip_v6
10204572,2084,s1,grip_v6
10204574,2015,s1,grip_v6
10204576,1995,s1,grip_v6
10204578,2017,s1,grip_v6
10204580,2015,s1,grip_v6
10204582,1936,s1,grip_v6
10204584,1965,s1,grip_v6
10204586,1904,s1,grip_v6
10204588,1863,s1,grip_v6
10204590,1847,s1,grip_v6
10204592,1945,s1,grip_v6
10204594,1920,s1,grip_v6
10204596,1936,s1,grip_v6
10204598,1875,s1,grip_v6
10204600,1849,s1,grip_v6
10204602,1811,s1,grip_v6
10204604,1793,s1,grip_v6
10204606,1766,s1,grip_v6
10204608,1758,s1,grip_v6
10204610,1729,s1,grip_v6
10204612,1761,s1,grip_v6
10204614,1717,s1,grip_v6
10204616,1682,s1,grip_v6
10204618,1666,s1,grip_v6
10204620,1727,s1,grip_v6
10204622,1749,s1,grip_v6
10204624,1709,s1,grip_v6
10204626,1643,s1,grip_v6
10204628,1680,s1,grip_v6
10204630,1654,s1,grip_v6
10204632,1619,s1,grip_v6
10204634,1685,s1,grip_v6
10204636,1679,s1,grip_v6
10204638,1765,s1,grip_v6
10204640,1869,s1,grip_v6
10204642,1891,s1,grip_v6
10204644,1995,s1,grip_v6
10204646,2083,s1,grip_v6
10204648,2027,s1,grip_v6
10204650,2034,s1,grip_v6
10204652,1984,s1,grip_v6
10204654,1937,s1,grip_v6
10204656,1856,s1,grip_v6
10204658,1891,s1,grip_v6
10204660,1911,s1,grip_v6
10204662,1863,s1,grip_v6
10204664,1875,s1,grip_v6
10204666,1886,s1,grip_v6
10204668,1973,s1,grip_v6
10204670,1934,s1,grip_v6
10204672,1885,s1,grip_v6
10204674,1826,s1,grip_v6
10204676,1817,s1,grip_v6
10204678,1781,s1,grip_v6
10204680,1749,s1,grip_v6
10204682,1724,s1,grip_v6
10204684,1756,s1,grip_v6
10204686,1762,s1,grip_v6
10204688,1809,s1,grip_v6
10204690,1767,s1,grip_v6
10204692,1819,s1,grip_v6
10204694,1794,s1,grip_v6
10204696,1814,s1,grip_v6
10204698,1776,s1,grip_v6
10204700,1842,s1,grip_v6
10204702,1799,s1,grip_v6
10204704,1758,s1,grip_v6
10204706,1681,s1,grip_v6
10204708,1747,s1,grip_v6
10204710,1819,s1,grip_v6
10204712,1827,s1,grip_v6
10204714,1865,s1,grip_v6
10204716,1877,s1,grip_v6
10204718,1903,s1,grip_v6
10204720,1965,s1,grip_v6
10204722,2031,s1,grip_v6
10204724,2032,s1,grip_v6
10204726,1989,s1,grip_v6
10204728,2067,s1,grip_v6
10204730,2038,s1,grip_v6
10204732,1979,s1,grip_v6
10204734,2011,s1,grip_v6
10204736,1979,s1,grip_v6
10204738,1981,s1,grip_v6
10204740,2015,s1,grip_v6
10204742,2183,s1,grip_v6
10204744,2171,s1,grip_v6
10204746,2239,s1,grip_v6
10204748,2266,s1,grip_v6
10204750,2266,s1,grip_v6
10204752,2218,s1,grip_v6
10204754,2208,s1,grip_v6
10204756,2118,s1,grip_v6
10204758,2128,s1,grip_v6
10204760,2133,s1,grip_v6
10204762,2151,s1,grip_v6
10204764,2177,s1,grip_v6
10204766,2151,s1,grip_v6
10204768,2127,s1,grip_v6
10204770,2197,s1,grip_v6
10204772,2156,s1,grip_v6
10204774,2111,s1,grip_v6
10204776,2109,s1,grip_v6
10204778,2115,s1,grip_v6
10204780,2128,s1,grip_v6
10204782,2101,s1,grip_v6
10204784,2114,s1,grip_v6
10204786,2192,s1,grip_v6
10204788,2194,s1,grip_v6
10204790,2130,s1,grip_v6
10204792,2112,s1,grip_v6
10204794,2064,s1,grip_v6
10204796,2015,s1,grip_v6
10204798,1954,s1,grip_v6
10204800,2000,s1,grip_v6
10204802,1996,s1,grip_v6
10204804,1946,s1,grip_v6
10204806,1873,s1,grip_v6
10204808,1853,s1,grip_v6
10204810,1840,s1,grip_v6
10204812,1855,s1,grip_v6
10204814,1831,s1,grip_v6
10204816,1783,s1,grip_v6
10204818,1767,s1,grip_v6
10204820,1827,s1,grip_v6
10204822,1767,s1,grip_v6
10204824,1726,s1,grip_v6
10204826,1740,s1,grip_v6
10204828,1771,s1,grip_v6
10204830,1837,s1,grip_v6
10204832,1815,s1,grip_v6
10204834,1837,s1,grip_v6
10204836,1872,s1,grip_v6
10204838,1991,s1,grip_v6
10204840,1968,s1,grip_v6
10204842,2010,s1,grip_v6
10204844,2000,s1,grip_v6
10204846,2105,s1,grip_v6
10204848,2054,s1,grip_v6
10204850,2096,s1,grip_v6
10204852,2079,s1,grip_v6
10204854,2101,s1,grip_v6
10204856,2047,s1,grip_v6
10204858,2018,s1,grip_v6
10204860,1984,s1,grip_v6
10204862,2002,s1,grip_v6
10204864,1948,s1,grip_v6
10204866,1904,s1,grip_v6
10204868,1886,s1,grip_v6
10204870,1946,s1,grip_v6
10204872,1920,s1,grip_v6
10204874,1920,s1,grip_v6
10204876,1919,s1,grip_v6
10204878,1899,s1,grip_v6
10204880,1872,s1,grip_v6
10204882,1801,s1,grip_v6
10204884,1767,s1,grip_v6
10204886,1760,s1,grip_v6
10204888,1776,s1,grip_v6
10204890,1776,s1,grip_v6
10204892,1724,s1,grip_v6
10204894,1765,s1,grip_v6
10204896,1815,s1,grip_v6
10204898,1749,s1,grip_v6
10204900,1783,s1,grip_v6
10204902,1774,s1,grip_v6
10204904,1856,s1,grip_v6
10204906,1838,s1,grip_v6
10204908,1822,s1,grip_v6
10204910,1792,s1,grip_v6
10204912,1776,s1,grip_v6
10204914,1723,s1,grip_v6
10204916,1699,s1,grip_v6
10204918,1680,s1,grip_v6
10204920,1728,s1,grip_v6
10204922,1765,s1,grip_v6
10204924,1767,s1,grip_v6
10204926,1750,s1,grip_v6
10204928,1857,s1,grip_v6
10204930,1867,s1,grip_v6
10204932,1809,s1,grip_v6
10204934,1799,s1,grip_v6
10204936,1776,s1,grip_v6
10204938,1834,s1,grip_v6
10204940,1839,s1,grip_v6
10204942,1896,s1,grip_v6
10204944,1855,s1,grip_v6
10204946,1894,s1,grip_v6
10204948,1937,s1,grip_v6
10204950,2075,s1,grip_v6
10204952,2059,s1,grip_v6
10204954,2101,s1,grip_v6
10204956,2091,s1,grip_v6
10204958,2105,s1,grip_v6
10204960,2080,s1,grip_v6
10204962,2133,s1,grip_v6
10204964,2083,s1,grip_v6
10204966,2061,s1,grip_v6
10204968,2079,s1,grip_v6
10204970,2065,s1,grip_v6
10204972,2012,s1,grip_v6
10204974,1957,s1,grip_v6
10204976,2020,s1,grip_v6
10204978,2007,s1,grip_v6
10204980,2058,s1,grip_v6
10204982,1972,s1,grip_v6
10204984,1937,s1,grip_v6
10204986,2000,s1,grip_v6
10204988,2047,s1,grip_v6
10204990,2000,s1,grip_v6
10204992,1942,s1,grip_v6
10204994,1927,s1,grip_v6
10204996,1889,s1,grip_v6
10204998,1808,s1,grip_v6
10205000,1840,s1,grip_v6
10205002,1807,s1,grip_v6
10205004,1789,s1,grip_v6
10205006,1786,s1,grip_v6
10205008,1829,s1,grip_v6
10205010,1814,s1,grip_v6
10205012,1931,s1,grip_v6
10205014,1936,s1,grip_v6
10205016,1889,s1,grip_v6
10205018,1856,s1,grip_v6
10205020,1901,s1,grip_v6
10205022,1839,s1,grip_v6
10205024,1803,s1,grip_v6
10205026,1870,s1,grip_v6
10205028,1889,s1,grip_v6
10205030,1925,s1,grip_v6
10205032,1867,s1,grip_v6
10205034,1865,s1,grip_v6
10205036,1889,s1,grip_v6
10205038,1914,s1,grip_v6
10205040,1979,s1,grip_v6
10205042,2003,s1,grip_v6
10205044,2110,s1,grip_v6
10205046,2162,s1,grip_v6
10205048,2095,s1,grip_v6
10205050,2092,s1,grip_v6
10205052,2053,s1,grip_v6
10205054,2069,s1,grip_v6
10205056,2010,s1,grip_v6
10205058,1985,s1,grip_v6
10205060,1936,s1,grip_v6
10205062,1934,s1,grip_v6
10205064,1904,s1,grip_v6
10205066,1879,s1,grip_v6
10205068,1862,s1,grip_v6
10205070,1820,s1,grip_v6
10205072,1747,s1,grip_v6
10205074,1686,s1,grip_v6
10205076,1707,s1,grip_v6
10205078,1723,s1,grip_v6
10205080,1709,s1,grip_v6
10205082,1643,s1,grip_v6
10205084,1695,s1,grip_v6
10205086,1707,s1,grip_v6
10205088,1910,s1,grip_v6
10205090,1937,s1,grip_v6
10205092,1879,s1,grip_v6
10205094,1939,s1,grip_v6
10205096,1941,s1,grip_v6
10205098,1872,s1,grip_v6
10205100,1947,s1,grip_v6
10205102,1936,s1,grip_v6
10205104,1917,s1,grip_v6
10205106,1907,s1,grip_v6
10205108,1997,s1,grip_v6
10205110,2010,s1,grip_v6
10205112,2013,s1,grip_v6
10205114,1986,s1,grip_v6
10205116,1939,s1,grip_v6
10205118,1977,s1,grip_v6
10205120,1904,s1,grip_v6
10205122,1823,s1,grip_v6
10205124,1843,s1,grip_v6
10205126,1904,s1,grip_v6
10205128,1865,s1,grip_v6
10205130,1855,s1,grip_v6
10205132,1783,s1,grip_v6
10205134,1781,s1,grip_v6
10205136,1888,s1,grip_v6
10205138,1995,s1,grip_v6
10205140,1945,s1,grip_v6
10205142,1882,s1,grip_v6
10205144,1909,s1,grip_v6
10205146,1947,s1,grip_v6
10205148,1916,s1,grip_v6
10205150,1914,s1,grip_v6
10205152,1853,s1,grip_v6
10205154,1829,s1,grip_v6
10205156,1746,s1,grip_v6
10205158,1712,s1,grip_v6
10205160,1686,s1,grip_v6
10205162,1679,s1,grip_v6
10205164,1627,s1,grip_v6
10205166,1599,s1,grip_v6
10205168,1584,s1,grip_v6
10205170,1668,s1,grip_v6
10205172,1706,s1,grip_v6
10205174,1646,s1,grip_v6
10205176,1614,s1,grip_v6
10205178,1721,s1,grip_v6
10205180,1769,s1,grip_v6
10205182,1711,s1,grip_v6
10205184,1674,s1,grip_v6
10205186,1750,s1,grip_v6
10205188,1886,s1,grip_v6
10205190,1856,s1,grip_v6
10205192,1809,s1,grip_v6
10205194,1887,s1,grip_v6
10205196,1976,s1,grip_v6
10205198,1912,s1,grip_v6
10205200,1923,s1,grip_v6
10205202,1927,s1,grip_v6
10205204,1972,s1,grip_v6
10205206,1977,s1,grip_v6
10205208,2022,s1,grip_v6
10205210,2005,s1,grip_v6
10205212,2064,s1,grip_v6
10205214,2030,s1,grip_v6
10205216,1995,s1,grip_v6
10205218,1979,s1,grip_v6
10205220,2082,s1,grip_v6
10205222,2151,s1,grip_v6
10205224,2139,s1,grip_v6
10205226,2120,s1,grip_v6
10205228,2240,s1,grip_v6
10205230,2235,s1,grip_v6
10205232,2135,s1,grip_v6
10205234,2128,s1,grip_v6
10205236,2097,s1,grip_v6
10205238,2077,s1,grip_v6
10205240,1997,s1,grip_v6
10205242,1998,s1,grip_v6
10205244,1962,s1,grip_v6
10205246,1968,s1,grip_v6
10205248,1947,s1,grip_v6
10205250,1983,s1,grip_v6
10205252,1933,s1,grip_v6
10205254,1959,s1,grip_v6
10205256,1937,s1,grip_v6
10205258,1911,s1,grip_v6
10205260,1859,s1,grip_v6
10205262,1877,s1,grip_v6
10205264,1821,s1,grip_v6
10205266,1791,s1,grip_v6
10205268,1791,s1,grip_v6
10205270,1861,s1,grip_v6
10205272,1847,s1,grip_v6
10205274,1813,s1,grip_v6
10205276,1835,s1,grip_v6
