t_ms,raw,subject,gesture
2476160,2270,s4,grip
2476170,2271,s4,grip
2476180,2285,s4,grip
2476190,2162,s4,grip
2476200,2347,s4,grip
2476210,2589,s4,grip
2476220,3664,s4,grip
2476230,3701,s4,grip
2476240,3694,s4,grip
2476250,3699,s4,grip
2476260,3690,s4,grip
2476270,3696,s4,grip
2476280,3696,s4,grip
2476290,3696,s4,grip
2476300,3696,s4,grip
2476310,3681,s4,grip
2476320,3007,s4,grip
2476330,3279,s4,grip
2476340,2883,s4,grip
2476350,2651,s4,grip
2476360,3302,s4,grip
2476370,2881,s4,grip
2476380,2690,s4,grip
2476390,2359,s4,grip
2476400,3287,s4,grip
2476410,3699,s4,grip
2476420,3696,s4,grip
2476430,3345,s4,grip
2476440,2907,s4,grip
2476450,2994,s4,grip
2476460,3137,s4,grip
2476470,3141,s4,grip
2476480,3006,s4,grip
2476490,3063,s4,grip
2476500,3130,s4,grip
2476510,3104,s4,grip
2476520,3147,s4,grip
2476530,2689,s4,grip
2476540,3200,s4,grip
2476550,3071,s4,grip
2476560,3696,s4,grip
2476570,3385,s4,grip
2476580,3316,s4,grip
2476590,3185,s4,grip
2476600,2981,s4,grip
2476610,3353,s4,grip
2476620,2927,s4,grip
2476630,3066,s4,grip
2476640,2801,s4,grip
2476650,2436,s4,grip
2476660,2364,s4,grip
2476670,2329,s4,grip
2476680,2176,s4,grip
2476690,1995,s4,grip
2476700,2011,s4,grip
2476710,1775,s4,grip
2476720,1663,s4,grip
2476730,1535,s4,grip
2476740,1586,s4,grip
2476750,1599,s4,grip
2476760,1802,s4,grip
2476770,2105,s4,grip
2476780,1902,s4,grip
2476790,1881,s4,grip
2476800,1733,s4,grip
2476810,1751,s4,grip
2476820,1685,s4,grip
2476830,1796,s4,grip
2476840,2586,s4,grip
2476850,2240,s4,grip
2476860,2214,s4,grip
2476870,1985,s4,grip
2476880,2630,s4,grip
2476890,3105,s4,grip
2476900,2629,s4,grip
2476910,2225,s4,grip
2476920,2046,s4,grip
2476930,1987,s4,grip
2476940,1742,s4,grip
2476950,1498,s4,grip
2476960,1745,s4,grip
2476970,1947,s4,grip
2476980,1879,s4,grip
2476990,2007,s4,grip
2477000,1813,s4,grip
2477010,1858,s4,grip
2477020,2075,s4,grip
2477030,2114,s4,grip
2477040,2270,s4,grip
2477050,3143,s4,grip
2477060,3555,s4,grip
2477070,2833,s4,grip
2477080,2672,s4,grip
2477090,2958,s4,grip
2477100,3520,s4,grip
2477110,3693,s4,grip
2477120,3698,s4,grip
2477130,3696,s4,grip
2477140,3693,s4,grip
2477150,3317,s4,grip
2477160,3241,s4,grip
2477170,3673,s4,grip
2477180,3228,s4,grip
2477190,3531,s4,grip
2477200,3690,s4,grip
2477210,3691,s4,grip
2477220,3696,s4,grip
2477230,3698,s4,grip
2477240,3696,s4,grip
2477250,3696,s4,grip
2477260,3501,s4,grip
2477270,3690,s4,grip
2477280,3681,s4,grip
2477290,3695,s4,grip
2477300,3462,s4,grip
2477310,3335,s4,grip
2477320,2792,s4,grip
2477330,3083,s4,grip
2477340,3213,s4,grip
2477350,3280,s4,grip
2477360,2921,s4,grip
2477370,2646,s4,grip
2477380,2478,s4,grip
2477390,2448,s4,grip
2477400,2593,s4,grip
2477410,3141,s4,grip
2477420,3377,s4,grip
2477430,3120,s4,grip
2477440,3682,s4,grip
2477450,3226,s4,grip
2477460,2757,s4,grip
2477470,2939,s4,grip
2477480,3392,s4,grip
2477490,2886,s4,grip
2477500,2608,s4,grip
2477510,3289,s4,grip
2477520,3409,s4,grip
2477530,3278,s4,grip
2477540,2963,s4,grip
2477550,2531,s4,grip
2477560,2464,s4,grip
2477570,2210,s4,grip
2477580,2032,s4,grip
2477590,1998,s4,grip
2477600,2842,s4,grip
2477610,2832,s4,grip
2477620,2542,s4,grip
2477630,2179,s4,grip
2477640,2112,s4,grip
2477650,2143,s4,grip
2477660,1989,s4,grip
2477670,2247,s4,grip
2477680,2407,s4,grip
2477690,3243,s4,grip
2477700,2974,s4,grip
2477710,2922,s4,grip
2477720,2685,s4,grip
2477730,2381,s4,grip
2477740,2345,s4,grip
2477750,2370,s4,grip
2477760,2023,s4,grip
2477770,2191,s4,grip
2477780,2112,s4,grip
2477790,2113,s4,grip
2477800,1917,s4,grip
2477810,2506,s4,grip
2477820,2289,s4,grip
2477830,2251,s4,grip
2477840,2267,s4,grip
2477850,2249,s4,grip
2477860,2007,s4,grip
2477870,3692,s4,grip
2477880,3025,s4,grip
2477890,2789,s4,grip
2477900,2421,s4,grip
2477910,1983,s4,grip
2477920,2103,s4,grip
2477930,2203,s4,grip
2477940,2513,s4,grip
2477950,2795,s4,grip
2477960,2919,s4,grip
2477970,3063,s4,grip
2477980,2743,s4,grip
2477990,2554,s4,grip
2478000,2393,s4,grip
2478010,2021,s4,grip
2478020,1825,s4,grip
2478030,1840,s4,grip
2478040,1806,s4,grip
2478050,1735,s4,grip
2478060,1860,s4,grip
2478070,1617,s4,grip
2478080,1654,s4,grip
2478090,2079,s4,grip
2478100,1955,s4,grip
2478110,2097,s4,grip
2478120,2122,s4,grip
2478130,2249,s4,grip
2478140,2064,s4,grip
2478150,2923,s4,grip
2478160,3511,s4,grip
2478170,3265,s4,grip
2478180,2833,s4,grip
2478190,2658,s4,grip
2478200,2431,s4,grip
2478210,2404,s4,grip
2478220,1991,s4,grip
2478230,1924,s4,grip
2478240,1968,s4,grip
2478250,2270,s4,grip
2478260,2060,s4,grip
2478270,1781,s4,grip
2478280,1508,s4,grip
2478290,1377,s4,grip
2478300,1264,s4,grip
2478310,1392,s4,grip
2478320,1436,s4,grip
2478330,1282,s4,grip
2478340,1770,s4,grip
2478350,1905,s4,grip
2478360,1856,s4,grip
2478370,1845,s4,grip
2478380,1903,s4,grip
2478390,3695,s4,grip
2478400,2926,s4,grip
2478410,2690,s4,grip
2478420,2384,s4,grip
2478430,2227,s4,grip
2478440,2263,s4,grip
2478450,2064,s4,grip
2478460,1764,s4,grip
2478470,1671,s4,grip
2478480,1799,s4,grip
2478490,1438,s4,grip
2478500,1324,s4,grip
2478510,1262,s4,grip
2478520,1261,s4,grip
2478530,1616,s4,grip
2478540,1887,s4,grip
2478550,1889,s4,grip
2478560,1682,s4,grip
2478570,1870,s4,grip
2478580,1616,s4,grip
2478590,1587,s4,grip
2478600,1600,s4,grip
2478610,1606,s4,grip
2478620,2016,s4,grip
2478630,1869,s4,grip
2478640,1727,s4,grip
2478650,1611,s4,grip
2478660,1522,s4,grip
2478670,1482,s4,grip
2478680,1283,s4,grip
2478690,1232,s4,grip
2478700,1216,s4,grip
2478710,1285,s4,grip
2478720,1568,s4,grip
2478730,1699,s4,grip
2478740,1575,s4,grip
2478750,1456,s4,grip
2478760,1294,s4,grip
2478770,1286,s4,grip
2478780,1633,s4,grip
2478790,1523,s4,grip
2478800,2399,s4,grip
2478810,2215,s4,grip
2478820,1966,s4,grip
2478830,1892,s4,grip
2478840,1941,s4,grip
2478850,1702,s4,grip
2478860,1459,s4,grip
2478870,1362,s4,grip
2478880,1175,s4,grip
2478890,1535,s4,grip
2478900,1607,s4,grip
2478910,1759,s4,grip
2478920,1639,s4,grip
2478930,1721,s4,grip
2478940,1925,s4,grip
2478950,1741,s4,grip
2478960,1490,s4,grip
2478970,1302,s4,grip
2478980,1367,s4,grip
2478990,1197,s4,grip
2479000,1242,s4,grip
2479010,1294,s4,grip
2479020,1396,s4,grip
2479030,1303,s4,grip
2479040,1177,s4,grip
2479050,1301,s4,grip
2479060,1327,s4,grip
2479070,1296,s4,grip
2479080,1408,s4,grip
2479090,1431,s4,grip
2479100,1367,s4,grip
2479110,1327,s4,grip
2479120,1402,s4,grip
2479130,1937,s4,grip
2479140,2022,s4,grip
2479150,2096,s4,grip
2479160,1997,s4,grip
2479170,1776,s4,grip
2479180,1918,s4,grip
2479190,1712,s4,grip
2479200,1488,s4,grip
2479210,1691,s4,grip
2479220,1789,s4,grip
2479230,1946,s4,grip
2479240,1853,s4,grip
2479250,1872,s4,grip
2479260,2157,s4,grip
2479270,2032,s4,grip
2479280,1935,s4,grip
2479290,2183,s4,grip
2479300,2543,s4,grip
2479310,2345,s4,grip
2479320,2134,s4,grip
2479330,2527,s4,grip
2479340,2692,s4,grip
2479350,2928,s4,grip
2479360,3684,s4,grip
2479370,3068,s4,grip
2479380,2559,s4,grip
2479390,2155,s4,grip
2479400,1885,s4,grip
2479410,2147,s4,grip
2479420,2176,s4,grip
2479430,2238,s4,grip
2479440,2511,s4,grip
2479450,2214,s4,grip
2479460,2784,s4,grip
2479470,2672,s4,grip
2479480,2539,s4,grip
2479490,2674,s4,grip
2479500,2458,s4,grip
2479510,2399,s4,grip
2479520,2187,s4,grip
2479530,1957,s4,grip
2479540,2256,s4,grip
2479550,2233,s4,grip
2479560,2114,s4,grip
2479570,2335,s4,grip
2479580,1967,s4,grip
2479590,1933,s4,grip
2479600,1808,s4,grip
2479610,1574,s4,grip
2479620,1448,s4,grip
2479630,1641,s4,grip
2479640,1589,s4,grip
2479650,1606,s4,grip
2479660,1451,s4,grip
2479670,1599,s4,grip
2479680,1902,s4,grip
2479690,1861,s4,grip
2479700,1927,s4,grip
2479710,1871,s4,grip
2479720,2112,s4,grip
2479730,2198,s4,grip
2479740,2182,s4,grip
2479750,2126,s4,grip
2479760,1821,s4,grip
2479770,1712,s4,grip
2479780,1648,s4,grip
2479790,1717,s4,grip
2479800,1746,s4,grip
2479810,2210,s4,grip
2479820,2189,s4,grip
2479830,1930,s4,grip
2479840,2096,s4,grip
2479850,2071,s4,grip
2479860,2212,s4,grip
2479870,1952,s4,grip
2479880,1823,s4,grip
2479890,1937,s4,grip
2479900,2131,s4,grip
2479910,2217,s4,grip
2479920,1882,s4,grip
2479930,2797,s4,grip
2479940,2367,s4,grip
2479950,2471,s4,grip
2479960,2334,s4,grip
2479970,2349,s4,grip
2479980,2274,s4,grip
2479990,1931,s4,grip
2480000,1623,s4,grip
2480010,1520,s4,grip
2480020,1603,s4,grip
2480030,1751,s4,grip
2480040,1613,s4,grip
2480050,1418,s4,grip
2480060,1377,s4,grip
2480070,1495,s4,grip
2480080,1377,s4,grip
2480090,1714,s4,grip
2480100,1524,s4,grip
2480110,1731,s4,grip
2480120,1526,s4,grip
2480130,1488,s4,grip
2480140,1581,s4,grip
2480150,1746,s4,grip
2480160,2211,s4,grip
2480170,1895,s4,grip
2480180,1866,s4,grip
2480190,2251,s4,grip
2480200,2437,s4,grip
2480210,2302,s4,grip
2480220,2182,s4,grip
2480230,2174,s4,grip
2480240,2326,s4,grip
2480250,2416,s4,grip
2480260,2210,s4,grip
2480270,1876,s4,grip
2480280,1727,s4,grip
2480290,1519,s4,grip
2480300,1427,s4,grip
2480310,1264,s4,grip
2480320,1202,s4,grip
2480330,1152,s4,grip
2480340,1072,s4,grip
2480350,1061,s4,grip
2480360,1091,s4,grip
2480370,1090,s4,grip
2480380,1100,s4,grip
2480390,1301,s4,grip
2480400,1286,s4,grip
2480410,1488,s4,grip
2480420,1264,s4,grip
2480430,1115,s4,grip
2480440,973,s4,grip
2480450,1252,s4,grip
2480460,1520,s4,grip
2480470,1470,s4,grip
2480480,1620,s4,grip
2480490,1609,s4,grip
2480500,1569,s4,grip
2480510,1700,s4,grip
2480520,1984,s4,grip
2480530,1743,s4,grip
2480540,1669,s4,grip
2480550,1535,s4,grip
2480560,1765,s4,grip
2480570,1616,s4,grip
2480580,1527,s4,grip
2480590,2533,s4,grip
2480600,2782,s4,grip
2480610,2432,s4,grip
2480620,2544,s4,grip
2480630,2786,s4,grip
2480640,2688,s4,grip
2480650,2531,s4,grip
2480660,2122,s4,grip
2480670,2475,s4,grip
2480680,2155,s4,grip
2480690,1878,s4,grip
2480700,2069,s4,grip
2480710,1910,s4,grip
2480720,1895,s4,grip
2480730,1749,s4,grip
2480740,1936,s4,grip
2480750,2194,s4,grip
2480760,2380,s4,grip
2480770,2241,s4,grip
2480780,2113,s4,grip
2480790,2095,s4,grip
2480800,2481,s4,grip
2480810,2907,s4,grip
2480820,2622,s4,grip
2480830,2477,s4,grip
2480840,2379,s4,grip
2480850,2240,s4,grip
2480860,1925,s4,grip
2480870,1826,s4,grip
2480880,2471,s4,grip
2480890,2479,s4,grip
2480900,2163,s4,grip
2480910,1925,s4,grip
2480920,1901,s4,grip
2480930,1659,s4,grip
2480940,1811,s4,grip
2480950,2158,s4,grip
2480960,2357,s4,grip
2480970,2081,s4,grip
2480980,2525,s4,grip
2480990,2602,s4,grip
2481000,2421,s4,grip
2481010,2336,s4,grip
2481020,2113,s4,grip
2481030,1844,s4,grip
2481040,1854,s4,grip
2481050,2599,s4,grip
2481060,2226,s4,grip
2481070,2729,s4,grip
2481080,2786,s4,grip
2481090,2442,s4,grip
2481100,2241,s4,grip
2481110,1904,s4,grip
2481120,1983,s4,grip
2481130,2448,s4,grip
2481140,2667,s4,grip
2481150,2797,s4,grip
2481160,2411,s4,grip
2481170,2357,s4,grip
2481180,2000,s4,grip
2481190,1986,s4,grip
2481200,2235,s4,grip
2481210,2373,s4,grip
2481220,3182,s4,grip
2481230,2723,s4,grip
2481240,3328,s4,grip
2481250,3280,s4,grip
2481260,2710,s4,grip
2481270,2345,s4,grip
2481280,2112,s4,grip
2481290,2376,s4,grip
2481300,2915,s4,grip
2481310,2593,s4,grip
2481320,2262,s4,grip
2481330,2006,s4,grip
2481340,2309,s4,grip
2481350,2719,s4,grip
2481360,2385,s4,grip
2481370,2381,s4,grip
2481380,2352,s4,grip
2481390,2146,s4,grip
2481400,2069,s4,grip
2481410,2199,s4,grip
2481420,2113,s4,grip
2481430,1856,s4,grip
2481440,1681,s4,grip
2481450,1443,s4,grip
2481460,1521,s4,grip
2481470,1407,s4,grip
2481480,1339,s4,grip
2481490,1575,s4,grip
2481500,1786,s4,grip
2481510,1786,s4,grip
2481520,1803,s4,grip
2481530,1628,s4,grip
2481540,1441,s4,grip
2481550,1265,s4,grip
2481560,1695,s4,grip
2481570,1609,s4,grip
2481580,1567,s4,grip
2481590,1459,s4,grip
2481600,1327,s4,grip
2481610,1635,s4,grip
2481620,2047,s4,grip
2481630,1851,s4,grip
