t_ms,raw,subject,gesture
2410320,0,s4,rest
2410330,0,s4,rest
2410340,0,s4,rest
2410350,0,s4,rest
2410360,0,s4,rest
2410370,0,s4,rest
2410380,0,s4,rest
2410390,0,s4,rest
2410400,0,s4,rest
2410410,0,s4,rest
2410420,0,s4,rest
2410430,0,s4,rest
2410440,0,s4,rest
2410450,0,s4,rest
2410460,0,s4,rest
2410470,0,s4,rest
2410480,0,s4,rest
2410490,0,s4,rest
2410500,0,s4,rest
2410510,0,s4,rest
2410520,0,s4,rest
2410530,0,s4,rest
2410540,0,s4,rest
2410550,0,s4,rest
2410560,0,s4,rest
2410570,0,s4,rest
2410580,0,s4,rest
2410590,0,s4,rest
2410600,0,s4,rest
2410610,0,s4,rest
2410620,0,s4,rest
2410630,0,s4,rest
2410640,0,s4,rest
2410650,0,s4,rest
2410660,0,s4,rest
2410670,0,s4,rest
2410680,0,s4,rest
2410690,0,s4,rest
2410700,0,s4,rest
2410710,0,s4,rest
2410720,0,s4,rest
2410730,0,s4,rest
2410740,0,s4,rest
2410750,0,s4,rest
2410760,0,s4,rest
2410770,0,s4,rest
2410780,0,s4,rest
2410790,0,s4,rest
2410800,0,s4,rest
2410810,0,s4,rest
2410820,0,s4,rest
2410830,0,s4,rest
2410840,0,s4,rest
2410850,0,s4,rest
2410860,0,s4,rest
2410870,0,s4,rest
2410880,0,s4,rest
2410890,0,s4,rest
2410900,0,s4,rest
2410910,0,s4,rest
2410920,0,s4,rest
2410930,0,s4,rest
2410940,0,s4,rest
2410950,0,s4,rest
2410960,0,s4,rest
2410970,0,s4,rest
2410980,0,s4,rest
2410990,0,s4,rest
2411000,0,s4,rest
2411010,0,s4,rest
2411020,0,s4,rest
2411030,0,s4,rest
2411040,0,s4,rest
2411050,0,s4,rest
2411060,0,s4,rest
2411070,0,s4,rest
2411080,0,s4,rest
2411090,0,s4,rest
2411100,0,s4,rest
2411110,0,s4,rest
2411120,0,s4,rest
2411130,0,s4,rest
2411140,0,s4,rest
2411150,0,s4,rest
2411160,0,s4,rest
2411170,0,s4,rest
2411180,0,s4,rest
2411190,0,s4,rest
2411200,0,s4,rest
2411210,0,s4,rest
2411220,0,s4,rest
2411230,0,s4,rest
2411240,0,s4,rest
2411250,0,s4,rest
2411260,0,s4,rest
2411270,0,s4,rest
2411280,0,s4,rest
2411290,0,s4,rest
2411300,0,s4,rest
2411310,0,s4,rest
2411320,0,s4,rest
2411330,0,s4,rest
2411340,0,s4,rest
2411350,0,s4,rest
2411360,0,s4,rest
2411370,0,s4,rest
2411380,0,s4,rest
