t_ms,raw,subject,gesture
1665000,4095,s2,grip
1665010,4095,s2,grip
1665020,4095,s2,grip
1665030,4095,s2,grip
1665040,4095,s2,grip
1665050,3711,s2,grip
1665060,3260,s2,grip
1665070,3115,s2,grip
1665080,3040,s2,grip
1665090,3004,s2,grip
1665100,2977,s2,grip
1665110,2960,s2,grip
1665120,2957,s2,grip
1665130,2944,s2,grip
1665140,2949,s2,grip
1665150,2949,s2,grip
1665160,2954,s2,grip
1665170,2951,s2,grip
1665180,2951,s2,grip
1665190,2955,s2,grip
1665200,2960,s2,grip
1665210,2960,s2,grip
1665220,2962,s2,grip
1665230,2963,s2,grip
1665240,2973,s2,grip
1665250,2976,s2,grip
1665260,2978,s2,grip
1665270,2989,s2,grip
1665280,2986,s2,grip
1665290,2992,s2,grip
1665300,2997,s2,grip
1665310,2999,s2,grip
1665320,3005,s2,grip
1665330,3007,s2,grip
1665340,3009,s2,grip
1665350,3023,s2,grip
1665360,3018,s2,grip
1665370,3024,s2,grip
1665380,3026,s2,grip
1665390,3031,s2,grip
1665400,3038,s2,grip
1665410,3037,s2,grip
1665420,3039,s2,grip
1665430,3045,s2,grip
1665440,3046,s2,grip
1665450,3055,s2,grip
1665460,3056,s2,grip
1665470,3063,s2,grip
1665480,3063,s2,grip
1665490,3069,s2,grip
1665500,3067,s2,grip
1665510,3071,s2,grip
1665520,3082,s2,grip
1665530,3088,s2,grip
1665540,3088,s2,grip
1665550,3088,s2,grip
1665560,3094,s2,grip
1665570,3094,s2,grip
1665580,3099,s2,grip
1665590,3103,s2,grip
1665600,3109,s2,grip
1665610,3109,s2,grip
1665620,3114,s2,grip
1665630,3117,s2,grip
1665640,3120,s2,grip
1665650,3123,s2,grip
1665660,3123,s2,grip
1665670,3131,s2,grip
1665680,3130,s2,grip
1665690,3143,s2,grip
1665700,3145,s2,grip
1665710,3136,s2,grip
1665720,3147,s2,grip
1665730,3146,s2,grip
1665740,3147,s2,grip
1665750,3152,s2,grip
1665760,3152,s2,grip
1665770,3159,s2,grip
1665780,3153,s2,grip
1665790,3166,s2,grip
1665800,3168,s2,grip
1665810,3165,s2,grip
1665820,3169,s2,grip
1665830,3172,s2,grip
1665840,3180,s2,grip
1665850,3175,s2,grip
1665860,3193,s2,grip
1665870,3186,s2,grip
1665880,3180,s2,grip
1665890,3186,s2,grip
1665900,3183,s2,grip
1665910,3193,s2,grip
1665920,3200,s2,grip
1665930,3184,s2,grip
1665940,3200,s2,grip
1665950,3200,s2,grip
1665960,3216,s2,grip
1665970,3203,s2,grip
1665980,3210,s2,grip
1665990,3216,s2,grip
1666000,3207,s2,grip
1666010,3216,s2,grip
1666020,3227,s2,grip
1666030,3222,s2,grip
1666040,3218,s2,grip
1666050,3239,s2,grip
1666060,3231,s2,grip
1666070,3225,s2,grip
1666080,3235,s2,grip
1666090,3237,s2,grip
1666100,3226,s2,grip
1666110,3237,s2,grip
1666120,3245,s2,grip
1666130,3235,s2,grip
1666140,3242,s2,grip
1666150,3248,s2,grip
1666160,3250,s2,grip
